GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
156412,2015,0.0,0.0,.
156413,2014,0.0,0.0,.
156414,2013,0.0,0.0,.
156415,2016,0.0,0.0,.
156416,2016,0.0,0.0,.
156417,2017,0.0,0.0,.
156418,2013,0.0,0.0,0.0
156419,2013,0.0,0.0,0.0
156421,2014,0.0,0.0,.
156422,2014,0.0,0.0,.
156423,2014,0.0,0.0,.
156424,2014,0.0,0.0,.
156425,2014,0.0,0.0,.
156426,2014,0.0,0.0,.
156427,2014,0.0,0.0,.
156428,2014,0.0,0.0,.
156429,2015,0.0,0.0,.
156433,2014,0.0,0.0,.
156434,2017,0.0,0.0,.
156435,2014,0.0,0.0,.
156436,2017,0.0,0.0,.
156437,2017,0.0,0.0,.
156438,2017,0.0,0.0,.
156439,2016,0.0,0.0,.
156440,2016,0.0,0.0,.
156441,2015,0.0,0.0,.
156442,2014,0.0,0.0,.
156443,2014,0.0,0.0,.
156444,2014,0.0,0.0,.
156445,2014,0.0,0.0,.
156446,2014,0.0,0.0,.
156447,2015,0.0,0.0,.
156448,2003,0.0,0.0,.
156449,2015,0.0,0.0,.
156450,2014,0.0,0.0,.
156451,2014,0.0,0.0,.
156452,2014,0.0,0.0,.
156453,2015,0.0,0.0,.
156454,2015,0.0,0.0,.
156455,2015,0.0,0.0,.
156456,2016,0.0,0.0,.
156457,2016,0.0,0.0,.
156458,2016,0.0,0.0,.
156459,2016,0.0,0.0,.
156460,2013,0.0,0.0,.
156461,2011,0.0,0.0,.
156462,2014,0.0,0.0,.
156463,2015,0.0,0.0,.
156464,2014,0.0,0.0,.
156465,2015,0.0,0.0,.
156466,2014,0.0,0.0,.
156467,2014,0.0,0.0,.
156468,2014,0.0,0.0,.
156469,2015,0.0,0.0,.
156470,2015,0.0,0.0,.
156471,2015,0.0,0.0,.
156472,2014,0.0,0.0,.
156473,2014,0.0,0.0,.
156474,2014,0.0,0.0,.
156475,2014,0.0,0.0,.
156476,2014,0.0,0.0,.
156477,2015,0.0,0.0,.
156478,2015,0.0,0.0,.
156479,2015,0.0,0.0,.
156480,2015,0.0,0.0,.
156481,2014,0.0,0.0,.
156482,2015,0.0,0.0,.
156483,2013,0.0,0.0,.
156484,2012,0.0,0.0,.
156485,2007,0.0,0.0,.
156485,2015,0.0,0.0,.
156486,2013,0.0,0.0,.
156487,2005,0.0,0.0,.
156488,2016,0.0,0.0,.
156489,2014,0.0,0.0,.
156490,2015,0.0,0.0,.
156491,2015,0.0,0.0,.
156492,2017,0.0,0.0,.
156493,2017,0.0,0.0,.
156494,2017,0.0,0.0,.
156495,2017,0.0,0.0,.
156496,2017,0.0,0.0,.
156497,2017,0.0,0.0,.
156498,2015,0.0,0.0,.
156499,2017,0.0,0.0,.
156500,2016,0.0,0.0,.
156501,2016,0.0,0.0,.
156502,2014,0.0,0.0,.
156503,2016,0.0,0.0,.
156504,2015,0.0,0.0,.
156505,2015,0.0,0.0,.
156506,2015,0.0,0.0,.
156507,2015,0.0,0.0,.
156508,2015,0.0,0.0,.
156509,2014,0.0,0.0,.
156510,2015,0.0,0.0,.
156512,2014,0.0,0.0,.
156513,2015,0.0,0.0,.
156514,2015,0.0,0.0,.
156515,2015,0.0,0.0,.
156516,2016,0.0,0.0,.
156517,2016,0.0,0.0,.
156518,2015,0.0,0.0,.
156519,2015,0.0,0.0,.
156520,2015,0.0,0.0,.
156521,2015,0.0,0.0,.
156522,2015,0.0,0.0,.
156523,2015,0.0,0.0,.
156524,2015,0.0,0.0,.
156525,2015,0.0,0.0,.
156526,2015,0.0,0.0,.
156527,2014,0.0,0.0,.
156528,2015,0.0,0.0,.
156529,2016,0.0,0.0,.
156530,2015,0.0,0.0,.
156531,2015,0.0,0.0,.
156532,2007,0.0,0.0,.
156532,2008,0.0,0.0,.
156533,2016,0.0,0.0,0.0
156534,2015,0.0,0.0,.
156535,2017,0.0,0.0,.
156536,2015,0.0,0.0,.
156537,2016,0.0,0.0,.
156538,2011,0.0,0.0,.
156539,2015,0.0,0.0,.
156540,2015,0.0,0.0,.
156541,2016,0.0,0.0,.
156542,2017,0.0,0.0,.
156543,2015,0.0,0.0,.
156544,2017,0.0,0.0,.
156545,2016,0.0,0.0,.
156546,2015,0.0,0.0,.
156547,2014,0.0,0.0,.
156548,2016,0.0,0.0,.
156549,2014,0.0,0.0,.
156550,2014,0.0,0.0,.
156551,2003,0.0,0.0,.
156552,2015,0.0,0.0,.
156553,2015,0.0,0.0,.
156554,2014,0.0,0.0,.
156555,2015,0.0,0.0,.
156561,2009,0.0,0.0,.
156562,2016,0.0,0.0,.
156563,2016,0.0,0.0,.
156564,2015,0.0,0.0,.
156564,2016,0.0,0.0,.
156565,2017,0.0,0.0,.
156566,2016,0.0,0.0,.
156567,2015,0.0,0.0,.
156568,2015,0.0,0.0,.
156569,2015,0.0,0.0,.
156570,2016,0.0,0.0,.
156571,2015,0.0,0.0,.
156573,2016,0.0,0.0,.
156574,2017,0.0,0.0,.
156575,2016,0.0,0.0,.
156576,2015,0.0,0.0,.
156577,2015,0.0,0.0,.
156578,2016,0.0,0.0,.
156579,2017,0.0,0.0,.
156579,2018,0.0,0.0,.
156580,2016,0.0,0.0,.
156581,2015,0.0,0.0,.
156582,2016,0.0,0.0,.
156583,2016,0.0,0.0,.
156584,2015,0.0,0.0,.
156585,2016,0.0,0.0,.
156586,2015,0.0,0.0,.
156587,2016,0.0,0.0,.
156588,2016,0.0,0.0,.
156589,2016,0.0,0.0,.
156590,2016,0.0,0.0,.
156591,2016,0.0,0.0,.
156592,2015,0.0,0.0,.
156593,2015,0.0,0.0,.
156594,2016,0.0,0.0,.
156595,2016,0.0,0.0,.
156596,2016,0.0,0.0,.
156597,2015,0.0,0.0,.
156598,2015,0.0,0.0,.
156599,2015,0.0,0.0,.
156600,2017,0.0,0.0,.
156601,2017,0.0,0.0,.
156602,2017,0.0,0.0,.
156603,2017,0.0,0.0,.
156604,2015,0.0,0.0,0.0
156604,2016,0.0,0.0,0.0
156605,2017,0.0,0.0,0.0
156606,2016,0.0,0.0,.
156607,2015,0.0,0.0,.
156608,2015,0.0,0.0,.
156609,2016,0.0,0.0,.
156610,2017,0.0,0.0,.
156611,2015,0.0,0.0,.
156612,2016,0.0,0.0,.
156613,2017,0.0,0.0,.
156614,2015,0.0,0.0,.
156615,2016,0.0,0.0,.
156616,2015,0.0,0.0,.
156616,2016,0.0,0.0,.
156617,2016,0.0,0.0,.
156618,2016,0.0,0.0,.
156619,2017,0.0,0.0,.
156620,2016,0.0,0.0,.
156621,2016,0.0,0.0,.
156622,2016,0.0,0.0,.
156623,2016,0.0,0.0,.
156624,2015,0.0,0.0,.
156625,2016,0.0,0.0,.
156626,2016,0.0,0.0,.
156627,2016,0.0,0.0,.
156628,2016,0.0,0.0,.
156629,2016,0.0,0.0,.
156630,1985,0.0,0.0,.
156631,2016,0.0,0.0,.
156632,2016,0.0,0.0,.
156634,2015,0.0,0.0,.
156635,2016,0.0,0.0,.
156636,2016,0.0,0.0,.
156637,2017,0.0,0.0,.
156638,2016,0.0,0.0,.
156639,2017,0.0,0.0,.
156640,2016,0.0,0.0,.
156641,2016,0.0,0.0,.
156642,2016,0.0,0.0,.
156643,2016,0.0,0.0,.
156644,2016,0.0,0.0,.
156645,2016,0.0,0.0,.
156646,2016,0.0,0.0,.
156647,2016,0.0,0.0,.
156648,2015,0.0,0.0,.
156649,2015,0.0,0.0,.
156650,2015,0.0,0.0,.
156651,2015,0.0,0.0,.
156652,2013,0.0,0.0,.
156653,2015,0.0,0.0,.
156656,2016,0.0,0.0,.
156657,2016,0.0,0.0,0.0
156658,2016,0.0,0.0,.
156659,2016,0.0,0.0,.
156660,2017,0.0,0.0,.
156661,2017,0.0,0.0,.
156662,2015,0.0,0.0,.
156663,2015,0.0,0.0,.
156664,2015,0.0,0.0,.
156665,2016,0.0,0.0,.
156666,2017,0.0,0.0,.
156667,2016,0.0,0.0,.
156668,2017,0.0,0.0,.
156669,2015,0.0,0.0,.
156670,2016,0.0,0.0,.
156671,2016,0.0,0.0,.
156672,2016,0.0,0.0,.
156673,2016,0.0,0.0,.
156674,2017,0.0,0.0,.
156675,2016,0.0,0.0,.
156676,2016,0.0,0.0,.
156677,2017,0.0,0.0,.
156678,2018,0.0,0.0,.
156679,2016,0.0,0.0,.
156680,2016,0.0,0.0,.
156681,2016,0.0,0.0,.
156682,2017,0.0,0.0,.
156683,2017,0.0,0.0,.
156684,2018,0.0,0.0,.
156685,2016,0.0,0.0,.
156686,2016,0.0,0.0,.
156687,2016,0.0,0.0,.
156688,2016,0.0,0.0,.
156689,2016,0.0,0.0,.
156690,2016,0.0,0.0,.
156691,2016,0.0,0.0,.
156692,2018,0.0,0.0,.
156693,2015,0.0,0.0,.
156694,2005,0.0,0.0,.
156694,2008,0.0,0.0,.
156695,2016,0.0,0.0,.
156696,2016,0.0,0.0,.
156697,2016,0.0,0.0,.
156698,2016,0.0,0.0,.
156700,2016,0.0,0.0,.
156701,2016,0.0,0.0,.
156702,2016,0.0,0.0,.
156703,2016,0.0,0.0,.
156704,2018,0.0,0.0,.
156705,2015,0.0,0.0,.
156706,2016,0.0,0.0,.
156707,2016,0.0,0.0,.
156708,2017,0.0,0.0,.
156709,2016,0.0,0.0,.
156710,2013,0.0,0.0,0.0
156711,2016,0.0,0.0,0.0
156712,2016,0.0,0.0,.
156713,2013,0.0,0.0,.
156714,2016,0.0,0.0,.
156715,2014,0.0,0.0,.
156716,2017,0.0,0.0,.
156717,2017,0.0,0.0,.
156718,2017,0.0,0.0,.
156719,2017,0.0,0.0,.
156720,2016,0.0,0.0,.
156721,2016,0.0,0.0,.
156722,2017,0.0,0.0,.
156723,2016,0.0,0.0,.
156724,2016,0.0,0.0,.
156725,2016,0.0,0.0,.
156726,2016,0.0,0.0,.
156727,2018,0.0,0.0,.
156728,2016,0.0,0.0,.
156729,2017,0.0,0.0,.
156730,2012,0.0,0.0,0.0
156730,2014,0.0,0.0,0.0
156731,2012,0.0,0.0,0.0
156731,2015,0.0,0.0,0.0
156732,2015,0.0,0.0,0.0
156733,2014,0.0,0.0,0.0
156734,2017,0.0,0.0,0.0
156735,2017,0.0,0.0,0.0
156736,2013,0.0,0.0,.
156737,2016,0.0,0.0,.
156738,2016,0.0,0.0,.
156739,2017,0.0,0.0,.
156740,2016,0.0,0.0,.
156741,2018,0.0,0.0,.
156742,2016,0.0,0.0,0.0
156743,2018,0.0,0.0,.
156744,2016,0.0,0.0,.
156745,2016,0.0,0.0,.
156746,2008,0.0,0.0,.
156747,2017,0.0,0.0,.
156748,2017,0.0,0.0,.
156749,2017,0.0,0.0,.
156750,2017,0.0,0.0,.
156751,2017,0.0,0.0,.
156752,2017,0.0,0.0,.
156753,2016,0.0,0.0,.
156754,2016,0.0,0.0,.
156755,2017,0.0,0.0,.
156756,2016,0.0,0.0,0.0
156757,2016,0.0,0.0,.
156758,2003,0.0,0.0,.
156759,2017,0.0,0.0,.
156760,2017,0.0,0.0,.
156761,2017,0.0,0.0,.
156762,2012,0.0,0.0,.
156763,2018,0.0,0.0,.
156764,2017,0.0,0.0,.
156765,2017,0.0,0.0,.
156765,2018,0.0,0.0,.
156766,2016,0.0,0.0,.
156767,2018,0.0,0.0,.
156768,2017,0.0,0.0,.
156769,2018,0.0,0.0,.
156770,2017,0.0,0.0,.
156771,2018,0.0,0.0,.
156772,2016,0.0,0.0,.
156773,2017,0.0,0.0,.
156774,2016,0.0,0.0,.
156775,2016,0.0,0.0,.
156776,2016,0.0,0.0,.
156777,2017,0.0,0.0,.
156778,2016,0.0,0.0,.
156779,2017,0.0,0.0,.
156780,2017,0.0,0.0,.
156781,2017,0.0,0.0,0.0
156782,2017,0.0,0.0,.
156783,2016,0.0,0.0,.
156784,2016,0.0,0.0,.
156785,2016,0.0,0.0,.
156786,2017,0.0,0.0,.
156787,2017,0.0,0.0,.
156788,2017,0.0,0.0,.
156789,2017,0.0,0.0,0.0
156790,2017,0.0,0.0,.
156791,2017,0.0,0.0,.
156792,2017,0.0,0.0,.
156793,2016,0.0,0.0,.
156794,2017,0.0,0.0,.
156795,2017,0.0,0.0,.
156796,2017,0.0,0.0,.
156797,2017,0.0,0.0,.
156798,2017,0.0,0.0,.
156799,2017,0.0,0.0,.
156800,2017,0.0,0.0,0.0
156801,2017,0.0,0.0,.
156802,2017,0.0,0.0,.
156803,2017,0.0,0.0,.
156804,2017,0.0,0.0,.
156805,2016,0.0,0.0,.
156806,2016,0.0,0.0,.
156807,2016,0.0,0.0,.
156808,2016,0.0,0.0,.
156811,2018,0.0,0.0,.
156812,2017,0.0,0.0,.
156813,2015,0.0,0.0,.
156814,2015,0.0,0.0,.
156815,2017,0.0,0.0,.
156816,2016,0.0,0.0,.
156817,2017,0.0,0.0,0.0
156819,2017,0.0,0.0,.
156820,2017,0.0,0.0,.
156821,2018,0.0,0.0,.
156822,2017,0.0,0.0,.
156823,2018,0.0,0.0,.
156824,2018,0.0,0.0,.
156825,2015,0.0,0.0,.
156826,2017,0.0,0.0,.
156827,2017,0.0,0.0,.
156828,2017,0.0,0.0,.
156829,2018,0.0,0.0,.
156830,2017,0.0,0.0,.
156831,2018,0.0,0.0,.
156832,2018,0.0,0.0,.
156833,2017,0.0,0.0,.
156834,2017,0.0,0.0,.
156835,2017,0.0,0.0,.
156836,2017,0.0,0.0,.
156837,2015,0.0,0.0,.
156838,2017,0.0,0.0,.
156839,2017,0.0,0.0,.
156840,2017,0.0,0.0,.
156841,2017,0.0,0.0,.
156842,2018,0.0,0.0,.
156843,2018,0.0,0.0,.
156844,2017,0.0,0.0,.
156845,2017,0.0,0.0,.
156846,2018,0.0,0.0,.
156847,2017,0.0,0.0,.
156848,2017,0.0,0.0,.
156849,2017,0.0,0.0,.
156850,2018,0.0,0.0,.
156851,2017,0.0,0.0,.
156852,2018,0.0,0.0,.
156853,2018,0.0,0.0,.
156854,2017,0.0,0.0,.
156855,2017,0.0,0.0,.
156856,2018,0.0,0.0,0.0
156857,2017,0.0,0.0,0.0
156858,2017,0.0,0.0,.
156859,2018,0.0,0.0,.
156860,2018,0.0,0.0,.
156861,2018,0.0,0.0,.
156862,2017,0.0,0.0,.
156863,2017,0.0,0.0,.
156864,2011,0.0,0.0,.
156865,2017,0.0,0.0,.
156866,2007,0.0,0.0,.
156867,2000,0.0,0.0,.
156868,2010,0.0,0.0,.
156869,2015,0.0,0.0,.
156870,2018,0.0,0.0,.
156871,2018,0.0,0.0,.
156872,2018,0.0,0.0,.
156873,2018,0.0,0.0,.
156874,2018,0.0,0.0,.
156875,2018,0.0,0.0,.
156876,2017,0.0,0.0,.
156877,2017,0.0,0.0,.
156878,2018,0.0,0.0,.
156879,2018,0.0,0.0,.
156880,2017,0.0,0.0,.
156881,2017,0.0,0.0,.
156882,2017,0.0,0.0,.
156883,2017,0.0,0.0,.
156884,2018,0.0,0.0,.
156885,2018,0.0,0.0,.
156886,2018,0.0,0.0,.
156887,2017,0.0,0.0,.
156888,2017,0.0,0.0,.
156889,2017,0.0,0.0,.
156890,2017,0.0,0.0,.
156891,2018,0.0,0.0,.
156892,2013,0.0,0.0,.
156893,2013,0.0,0.0,.
156894,2013,0.0,0.0,.
156895,2018,0.0,0.0,.
156896,2018,0.0,0.0,.
156897,2018,0.0,0.0,0.0
156898,2018,0.0,0.0,.
156899,2018,0.0,0.0,0.0
156900,2018,0.0,0.0,.
156901,2014,0.0,0.0,.
156902,2015,0.0,0.0,.
156903,2016,0.0,0.0,.
156904,2016,0.0,0.0,.
156905,2018,0.0,0.0,.
156906,2018,0.0,0.0,0.0
156907,2018,0.0,0.0,0.0
156908,2018,0.0,0.0,.
156909,2018,0.0,0.0,.
156910,2018,0.0,0.0,.
156911,2018,0.0,0.0,.
156912,2006,0.0,0.0,.
156913,2018,0.0,0.0,.
156914,2018,0.0,0.0,.
156915,2018,0.0,0.0,.
156916,2018,0.0,0.0,.
156917,2018,0.0,0.0,.
156918,2018,0.0,0.0,.
156919,2017,0.0,0.0,.
156920,2017,0.0,0.0,.
156921,2017,0.0,0.0,.
156922,2017,0.0,0.0,.
156923,2017,0.0,0.0,.
156924,2017,0.0,0.0,.
156925,2016,0.0,0.0,.
156926,2017,0.0,0.0,.
156927,2018,0.0,0.0,.
156928,2008,0.0,0.0,.
156929,2018,0.0,0.0,.
156930,2018,0.0,0.0,.
156931,2018,0.0,0.0,.
156932,2015,0.0,0.0,.
156933,2018,0.0,0.0,.
156934,2018,0.0,0.0,0.0
156935,2018,0.0,0.0,0.0
156936,2018,0.0,0.0,.
156937,2018,0.0,0.0,.
156938,2018,0.0,0.0,.
156939,2018,0.0,0.0,.
156940,2018,0.0,0.0,0.0
156941,2018,0.0,0.0,.
156942,2017,0.0,0.0,.
156943,2017,0.0,0.0,.
156944,2017,0.0,0.0,.
156945,2018,0.0,0.0,.
156946,2018,0.0,0.0,.
156947,2018,0.0,0.0,.
156948,2018,0.0,0.0,.
156949,2017,0.0,0.0,.
156950,2018,0.0,0.0,.
156951,2018,0.0,0.0,.
156952,2017,0.0,0.0,.
156953,2018,0.0,0.0,.
156954,2018,0.0,0.0,.
156955,2018,0.0,0.0,.
156956,2018,0.0,0.0,.
156957,2018,0.0,0.0,.
156958,2018,0.0,0.0,.
156959,2018,0.0,0.0,.
156960,2018,0.0,0.0,.
156961,2018,0.0,0.0,.
156962,2018,0.0,0.0,.
156963,2018,0.0,0.0,.
156964,2018,0.0,0.0,.
156965,2018,0.0,0.0,.
156966,2018,0.0,0.0,.
156967,2011,0.0,0.0,.
156968,2018,0.0,0.0,0.0
156969,2018,0.0,0.0,.
156970,2018,0.0,0.0,.
156978,2017,0.0,0.0,.
156979,2018,0.0,0.0,.
156980,2017,0.0,0.0,.
156981,2003,0.0,0.0,.
156981,2008,0.0,0.0,.
156981,2009,0.0,0.0,.
156981,2013,0.0,0.0,.
156983,2018,0.0,0.0,.
156984,2018,0.0,0.0,.
156986,2017,0.0,0.0,.
156987,2017,0.0,0.0,.
156988,2018,0.0,0.0,.
156998,2011,0.0,0.0,.
156999,2018,0.0,0.0,.
157000,2025,0.0,0.0,.
157001,2020,0.0,0.0,.
157002,2019,0.0,0.0,.
157003,2021,0.0,0.0,.
157004,2020,0.0,0.0,.
157005,2020,0.0,0.0,.
157006,2021,0.0,0.0,.
157007,2020,0.0,0.0,.
157008,2020,0.0,0.0,.
157009,2022,0.0,0.0,.
157010,2019,0.0,0.0,.
157011,2019,0.0,0.0,.
157012,2020,0.0,0.0,.
157013,2019,0.0,0.0,.
157014,2020,0.0,0.0,.
157015,2019,0.0,0.0,0.0
157016,2019,0.0,0.0,.
157017,2021,0.0,0.0,0.0
157018,2019,0.0,0.0,.
157019,2020,0.0,0.0,0.0
157020,2020,0.0,0.0,.
157021,2019,0.0,0.0,.
157022,2019,0.0,0.0,.
157024,2020,0.0,0.0,.
157025,2021,0.0,0.0,.
157026,2020,0.0,0.0,.
157027,2020,0.0,0.0,.
157028,2020,0.0,0.0,.
157029,2020,0.0,0.0,.
157030,2020,0.0,0.0,0.0
157031,2019,0.0,0.0,0.0
157032,2019,0.0,0.0,.
157033,2019,0.0,0.0,.
157034,2019,0.0,0.0,.
157035,2019,0.0,0.0,.
157036,2019,0.0,0.0,.
157037,2019,0.0,0.0,0.0
157038,2021,0.0,0.0,0.0
157039,2020,0.0,0.0,.
157040,2020,0.0,0.0,.
157041,2020,0.0,0.0,.
157042,2022,0.0,0.0,.
157042,2023,0.0,0.0,.
157042,2024,0.0,0.0,.
157042,2025,0.0,0.0,.
157042,2026,0.0,0.0,.
157043,2021,0.0,0.0,.
157044,2019,0.0,0.0,.
157045,2019,0.0,0.0,.
157046,2019,0.0,0.0,.
157047,2020,0.0,0.0,.
157048,2019,0.0,0.0,.
157049,2021,0.0,0.0,.
157050,2019,0.0,0.0,.
157051,2019,0.0,0.0,.
157052,2019,0.0,0.0,.
157053,2019,0.0,0.0,.
157054,2020,0.0,0.0,.
157055,2020,0.0,0.0,.
157056,2020,0.0,0.0,.
157057,2020,0.0,0.0,.
157058,2020,0.0,0.0,.
157059,2020,0.0,0.0,.
157060,2020,0.0,0.0,.
157061,2022,0.0,0.0,0.0
157062,2022,0.0,0.0,.
157063,2019,0.0,0.0,.
157064,2021,0.0,0.0,.
157065,2021,0.0,0.0,0.0
157066,2019,0.0,0.0,.
157067,2019,0.0,0.0,.
157068,2021,0.0,0.0,.
157069,2020,0.0,0.0,0.0
157070,2020,0.0,0.0,.
157071,2020,0.0,0.0,.
157072,2020,0.0,0.0,.
157073,2020,0.0,0.0,.
157074,2021,0.0,0.0,0.0
157075,2021,0.0,0.0,.
157076,2019,0.0,0.0,.
157077,2019,0.0,0.0,.
157078,2020,0.0,0.0,.
157079,2020,0.0,0.0,.
157080,2020,0.0,0.0,.
157081,2020,0.0,0.0,0.0
157082,2019,0.0,0.0,0.0
157083,2020,0.0,0.0,0.0
157084,2021,0.0,0.0,0.0
157085,2021,0.0,0.0,0.0
157086,2021,0.0,0.0,0.0
157087,2019,0.0,0.0,.
157088,2020,0.0,0.0,.
157089,2021,0.0,0.0,.
157091,2021,0.0,0.0,.
157092,2019,0.0,0.0,.
157093,2019,0.0,0.0,0.0
157094,2019,0.0,0.0,.
157095,2022,0.0,0.0,0.0
157096,2022,0.0,0.0,0.0
157098,2019,0.0,0.0,.
157099,2020,0.0,0.0,.
157100,2019,0.0,0.0,.
157101,2019,0.0,0.0,.
157102,2020,0.0,0.0,.
157103,2020,0.0,0.0,.
157104,2020,0.0,0.0,.
157105,2020,0.0,0.0,.
157106,2020,0.0,0.0,.
157107,2019,0.0,0.0,.
157108,2019,0.0,0.0,.
157109,2019,0.0,0.0,.
157110,2019,0.0,0.0,.
157111,2019,0.0,0.0,.
157112,2019,0.0,0.0,.
157113,2020,0.0,0.0,.
157114,2019,0.0,0.0,.
157115,2019,0.0,0.0,.
157116,2019,0.0,0.0,.
157117,2020,0.0,0.0,.
157118,2019,0.0,0.0,.
157119,2019,0.0,0.0,.
157120,2020,0.0,0.0,.
157121,2020,0.0,0.0,.
157122,2020,0.0,0.0,.
157123,2019,0.0,0.0,.
157124,2020,0.0,0.0,.
157125,2020,0.0,0.0,.
157126,2019,0.0,0.0,.
157127,2021,0.0,0.0,0.0
157128,2021,0.0,0.0,.
157129,2020,0.0,0.0,.
157130,2020,0.0,0.0,.
157131,2020,0.0,0.0,0.0
157132,2019,0.0,0.0,.
157133,2020,0.0,0.0,.
157134,2021,0.0,0.0,.
157135,2021,0.0,0.0,.
157136,2021,0.0,0.0,.
157137,2021,0.0,0.0,.
157138,2021,0.0,0.0,.
157139,2020,0.0,0.0,0.0
157140,2020,0.0,0.0,.
157141,2020,0.0,0.0,.
157142,2019,0.0,0.0,.
157824,1947,0.0,0.0,.
157825,1954,0.0,0.0,.
157826,1991,0.0,0.0,.
157827,1972,0.0,0.0,.
157828,1967,0.0,0.0,.
157829,1965,0.0,0.0,.
157830,1942,0.0,0.0,.
157831,1957,0.0,0.0,.
157832,1992,0.0,0.0,.
157833,1954,0.0,0.0,.
157834,1911,0.0,0.0,.
157835,1955,0.0,0.0,.
157836,2004,0.0,0.0,.
157837,1951,0.0,0.0,.
157838,2003,0.0,0.0,.
157839,1955,0.0,0.0,.
157840,1994,0.0,0.0,.
157841,1960,0.0,0.0,.
157842,1960,0.0,0.0,.
157843,2000,0.0,0.0,.
157844,2000,0.0,0.0,.
157845,1992,0.0,0.0,.
157846,1953,0.0,0.0,.
157847,1995,0.0,0.0,.
157848,1928,0.0,0.0,.
157849,2002,0.0,0.0,.
157850,2010,0.0,0.0,.
157851,1959,0.0,0.0,.
157852,2011,0.0,0.0,.
157853,2003,0.0,0.0,.
157854,1948,0.0,0.0,.
157855,1948,0.0,0.0,.
157856,2009,0.0,0.0,.
157857,1944,0.0,0.0,.
157858,1996,0.0,0.0,.
157859,1951,0.0,0.0,.
157860,1951,0.0,0.0,.
157861,2010,0.0,0.0,.
157862,1957,0.0,0.0,.
157863,2005,0.0,0.0,.
157864,1962,0.0,0.0,.
157865,1992,0.0,0.0,.
157866,1957,0.0,0.0,.
157867,1932,0.0,0.0,.
157868,2009,0.0,0.0,.
157869,1996,0.0,0.0,.
157870,2010,0.0,0.0,.
157871,2003,0.0,0.0,.
157872,2010,0.0,0.0,.
157873,1924,0.0,0.0,.
157874,1930,0.0,0.0,.
157875,2010,0.0,0.0,.
157876,2010,0.0,0.0,.
157877,2004,0.0,0.0,.
157878,1968,0.0,0.0,.
157879,2002,0.0,0.0,.
157880,1947,0.0,0.0,.
157881,1971,0.0,0.0,.
157882,1953,0.0,0.0,.
157883,1975,0.0,0.0,.
157884,1956,0.0,0.0,.
157885,1957,0.0,0.0,.
157886,2010,0.0,0.0,.
157887,1925,0.0,0.0,.
157888,1930,0.0,0.0,.
157889,2009,0.0,0.0,.
157890,1996,0.0,0.0,.
157891,2005,0.0,0.0,.
157892,2004,0.0,0.0,.
157893,2004,0.0,0.0,.
157894,1976,0.0,0.0,.
157895,2003,0.0,0.0,.
157896,2010,0.0,0.0,.
157897,1994,0.0,0.0,.
157898,1949,0.0,0.0,.
157899,1995,0.0,0.0,.
157900,1908,0.0,0.0,.
157901,1922,0.0,0.0,.
157902,1980,0.0,0.0,.
157903,2003,0.0,0.0,.
157904,1911,0.0,0.0,.
157905,1993,0.0,0.0,.
157906,1955,0.0,0.0,.
157907,1990,0.0,0.0,.
157908,2002,0.0,0.0,.
157909,1984,0.0,0.0,.
157910,1930,0.0,0.0,.
157911,2004,0.0,0.0,.
157912,1995,0.0,0.0,.
157913,1997,0.0,0.0,.
157914,1997,0.0,0.0,.
157915,1956,0.0,0.0,.
157916,1979,0.0,0.0,.
157917,1929,0.0,0.0,.
157918,2013,0.0,0.0,.
157919,1994,0.0,0.0,.
157920,2005,0.0,0.0,.
157921,1955,0.0,0.0,.
157922,1928,0.0,0.0,.
157923,1912,0.0,0.0,.
157924,1992,0.0,0.0,.
157925,2010,0.0,0.0,.
157926,1958,0.0,0.0,.
157927,1966,0.0,0.0,.
157928,1985,0.0,0.0,.
157929,2010,0.0,0.0,.
157930,2009,0.0,0.0,.
157931,1907,0.0,0.0,.
157932,2009,0.0,0.0,.
157933,2005,0.0,0.0,.
157934,2010,0.0,0.0,.
157935,1952,0.0,0.0,.
157936,1993,0.0,0.0,.
157937,1960,0.0,0.0,.
157938,1952,0.0,0.0,.
157939,1972,0.0,0.0,.
157940,2003,0.0,0.0,.
157941,2001,0.0,0.0,.
157942,2004,0.0,0.0,.
157943,2000,0.0,0.0,.
157944,2003,0.0,0.0,.
157945,2003,0.0,0.0,.
157946,2003,0.0,0.0,.
157947,2000,0.0,0.0,.
157948,2009,0.0,0.0,.
157949,2007,0.0,0.0,.
157950,2001,0.0,0.0,.
157951,2000,0.0,0.0,.
157952,1950,0.0,0.0,.
157953,1999,0.0,0.0,.
157954,1999,0.0,0.0,.
157955,2009,0.0,0.0,.
157956,2002,0.0,0.0,.
157957,1999,0.0,0.0,.
157958,2001,0.0,0.0,.
157959,2000,0.0,0.0,.
157960,2001,0.0,0.0,.
157961,2009,0.0,0.0,.
157962,1968,0.0,0.0,.
157963,1976,0.0,0.0,.
157964,1977,0.0,0.0,.
157965,1978,0.0,0.0,.
157966,1980,0.0,0.0,.
157967,1984,0.0,0.0,.
157968,1983,0.0,0.0,.
157969,1994,0.0,0.0,.
157970,1981,0.0,0.0,.
157971,1969,0.0,0.0,.
157972,1975,0.0,0.0,.
157973,1989,0.0,0.0,.
157974,1986,0.0,0.0,.
157975,1970,0.0,0.0,.
157976,1990,0.0,0.0,.
157977,1973,0.0,0.0,.
157978,2000,0.0,0.0,.
