GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_discharge_efficiency,gen_land_use_rate,gen_storage_energy_to_power_ratio
155948,Wind,Wind,CA_PGE_BAY,20,True,False,.,0.0,0.0,155948,0.0,0.0,78.2,.,False,.,.,1,.,.,.,.
155949,Wind,Wind,CA_PGE_N,20,True,False,.,0.0,0.0,155949,0.0,0.0,78.2,.,False,.,.,1,.,.,.,.
155950,Gas_Combustion_Turbine,Gas,CA_SCE_S,40,False,False,12.016,2.161100196,0.0,155950,0.06,0.04,5.7,.,False,.,.,1,.,.,.,.
155951,CCGT,Gas,WY_SE,40,False,False,12.364,4.499017682,0.0,155951,0.06,0.04,100.0,.,False,.,.,1,.,.,.,.
155952,Gas_Combustion_Turbine,Gas,WY_SE,40,False,False,11.703,2.161100196,0.0,155952,0.06,0.04,40.0,.,False,.,.,1,.,.,.,.
155953,Central_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,155953,0.0,0.0,170.0,.,False,.,.,1,.,.,.,.
155954,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,155954,0.0,0.0,110.0,.,False,.,.,1,.,.,.,.
155955,Gas_Internal_Combustion_Engine,Gas,CA_PGE_BAY,20,False,False,12.248,31.98,0.0,155955,0.06,0.04,4.4,.,False,.,.,1,.,.,.,.
155956,Gas_Internal_Combustion_Engine,Gas,CA_SDGE,20,False,False,13.464,31.98,0.0,155956,0.06,0.04,2.0,.,False,.,.,1,.,.,.,.
155957,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155957,0.0,0.0,4.0,.,False,.,.,1,.,.,.,.
155958,Wind,Wind,CA_PGE_N,20,True,False,.,0.0,0.0,155958,0.0,0.0,102.5,.,False,.,.,1,.,.,.,.
155959,Hydro_Pumped,Water,CA_SDGE,200,False,False,.,0.0,0.0,155959,0.05,0.05,42.0,.,False,.,.,1,.,.,.,.
155961,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,155961,0.0,0.0,10.0,.,False,.,.,1,.,.,.,.
155962,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,155962,0.0,0.0,10.0,.,False,.,.,1,.,.,.,.
155963,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,155963,0.0,0.0,10.0,.,False,.,.,1,.,.,.,.
155964,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,155964,0.0,0.0,10.1,.,False,.,.,1,.,.,.,.
155965,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,155965,0.0,0.0,10.1,.,False,.,.,1,.,.,.,.
155966,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155966,0.0,0.0,2.5,.,False,.,.,1,.,.,.,.
155967,Wind,Wind,MT_NE,20,True,False,.,0.0,0.0,155967,0.0,0.0,9.6,.,False,.,.,1,.,.,.,.
155968,Wind,Wind,ID_S_OR_E,20,True,False,.,0.0,0.0,155968,0.0,0.0,22.4,.,False,.,.,1,.,.,.,.
155969,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155969,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155970,Wind,Wind,WA_W,20,True,False,.,0.0,0.0,155970,0.0,0.0,6.0,.,False,.,.,1,.,.,.,.
155971,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,155971,0.0,0.0,151.7,.,False,.,.,1,.,.,.,.
155972,Wind,Wind,ID_E,20,True,False,.,0.0,0.0,155972,0.0,0.0,22.5,.,False,.,.,1,.,.,.,.
155973,Wind,Wind,ID_E,20,True,False,.,0.0,0.0,155973,0.0,0.0,22.5,.,False,.,.,1,.,.,.,.
155974,Hydro_NonPumped,Water,WA_W,200,False,False,.,0.0,0.0,155974,0.05,0.05,7.5,.,False,.,.,1,.,.,.,.
155975,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,155975,0.0,0.0,11.1,.,False,.,.,1,.,.,.,.
155976,Central_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,155976,0.0,0.0,4.7,.,False,.,.,1,.,.,.,.
155977,Wind,Wind,ID_E,20,True,False,.,0.0,0.0,155977,0.0,0.0,79.2,.,False,.,.,1,.,.,.,.
155979,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,CA_PGE_N,20,False,False,10.152,5.75,0.0,155979,0.06,0.04,2.3,.,False,.,.,1,.,.,.,.
155980,Central_PV,Solar,CA_SCE_SE,20,True,False,.,0.0,0.0,155980,0.0,0.0,1.2,.,False,.,.,1,.,.,.,.
155981,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,155981,0.0,0.0,120.0,.,False,.,.,1,.,.,.,.
155982,Central_PV,Solar,AZ_NW,20,True,False,.,0.0,0.0,155982,0.0,0.0,0.5,.,False,.,.,1,.,.,.,.
155983,Wind,Wind,AZ_NW,20,True,False,.,0.0,0.0,155983,0.0,0.0,10.0,.,False,.,.,1,.,.,.,.
155984,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155984,0.0,0.0,3.0,.,False,.,.,1,.,.,.,.
155985,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155985,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
155986,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155986,0.0,0.0,3.0,.,False,.,.,1,.,.,.,.
155987,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155987,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
155988,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155988,0.0,0.0,3.0,.,False,.,.,1,.,.,.,.
155989,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155989,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
155990,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155990,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
155991,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155991,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
155992,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155992,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
155993,Central_PV,Solar,AZ_APS_N,20,True,False,.,0.0,0.0,155993,0.0,0.0,16.6,.,False,.,.,1,.,.,.,.
155994,Wind,Wind,CA_PGE_N,20,True,False,.,0.0,0.0,155994,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
155995,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,0.0,155995,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155997,Central_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,155997,0.0,0.0,4.5,.,False,.,.,1,.,.,.,.
155998,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155998,0.0,0.0,1.2,.,False,.,.,1,.,.,.,.
155999,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155999,0.0,0.0,1.3,.,False,.,.,1,.,.,.,.
156000,Wind,Wind,ID_S_OR_E,20,True,False,.,0.0,0.0,156000,0.0,0.0,3.0,.,False,.,.,1,.,.,.,.
156001,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156001,0.0,0.0,0.4,.,False,.,.,1,.,.,.,.
156006,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156006,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
156007,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156007,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
156008,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156008,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
156009,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156009,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
156010,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156010,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
156011,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156011,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
156012,Central_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,156012,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
156013,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,AZ_PHX,20,False,False,13.174,5.75,0.0,156013,0.06,0.04,2.8,.,False,.,.,1,.,.,.,.
156014,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,156014,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
156015,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,156015,0.0,0.0,150.0,.,False,.,.,1,.,.,.,.
156016,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,156016,0.0,0.0,168.0,.,False,.,.,1,.,.,.,.
156017,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,156017,0.0,0.0,150.0,.,False,.,.,1,.,.,.,.
156018,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,156018,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
156019,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,156019,0.0,0.0,132.0,.,False,.,.,1,.,.,.,.
156020,Central_PV,Solar,CA_SDGE,20,True,False,.,0.0,0.0,156020,0.0,0.0,1.1,.,False,.,.,1,.,.,.,.
156021,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,156021,0.0,0.0,1.1,.,False,.,.,1,.,.,.,.
156022,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156022,0.0,0.0,3.0,.,False,.,.,1,.,.,.,.
156023,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156023,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
156024,Hydro_NonPumped,Water,CA_LADWP,200,False,False,.,0.0,0.0,156024,0.05,0.05,6.7,.,False,.,.,1,.,.,.,.
156025,Central_PV,Solar,CA_SDGE,20,True,False,.,0.0,0.0,156025,0.0,0.0,1.2,.,False,.,.,1,.,.,.,.
156026,Central_PV,Solar,NV_S,20,True,False,.,0.0,0.0,156026,0.0,0.0,250.0,.,False,.,.,1,.,.,.,.
156027,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,156027,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
156028,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,ID_S_OR_E,20,False,False,20.375,5.75,0.0,156028,0.06,0.04,3.2,.,False,.,.,1,.,.,.,.
156029,Central_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,156029,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
156030,Central_PV,Solar,CA_LADWP,20,True,False,.,0.0,0.0,156030,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
156031,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,CA_PGE_BAY,20,False,False,11.521,5.75,0.0,156031,0.06,0.04,1.6,.,False,.,.,1,.,.,.,.
156032,Central_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,156032,0.0,0.0,1.7,.,False,.,.,1,.,.,.,.
156033,Central_PV,Solar,AZ_PHX,20,True,False,.,0.0,0.0,156033,0.0,0.0,19.0,.,False,.,.,1,.,.,.,.
156034,Wind,Wind,ID_E,20,True,False,.,0.0,0.0,156034,0.0,0.0,57.6,.,False,.,.,1,.,.,.,.
156035,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,156035,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
156036,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,156036,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
156037,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,156037,0.0,0.0,1.1,.,False,.,.,1,.,.,.,.
156038,DistillateFuelOil_Internal_Combustion_Engine,DistillateFuelOil,UT_S,20,False,False,9.497,31.98,0.0,156038,0.06,0.04,5.1,.,False,.,.,1,.,.,.,.
156039,Gas_Internal_Combustion_Engine,Gas,UT_S,20,False,False,10.304,31.98,0.0,156039,0.06,0.04,10.0,.,False,.,.,1,.,.,.,.
156040,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,156040,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
156041,CCGT,Gas,CA_SCE_S,40,False,False,16.397,4.499017682,0.0,156041,0.06,0.04,537.4,.,False,.,.,1,.,.,.,.
156042,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,WA_ID_AVA,20,False,False,13.895,5.75,0.0,156042,0.06,0.04,3.2,.,False,.,.,1,.,.,.,.
156043,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,156043,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
156044,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,OR_W,20,False,False,11.475,5.75,0.0,156044,0.06,0.04,1.6,.,False,.,.,1,.,.,.,.
156045,Wind,Wind,CA_SDGE,20,True,False,.,0.0,0.0,156045,0.0,0.0,143.0,.,False,.,.,1,.,.,.,.
156046,Coal_Steam_Turbine_Cogen,Coal,WY_SW,40,False,True,11.438,4.166232,0.0,156046,0.1,0.06,41.0,.,True,.,.,1,.,.,.,.
156047,Gas_Steam_Turbine_Cogen,Gas,CA_IID,40,False,True,11.243,4.456347,0.0,156047,0.09,0.13,8.9,.,True,.,.,1,.,.,.,.
156048,Central_PV,Solar,AZ_SE,20,True,False,.,0.0,0.0,156048,0.0,0.0,1.9,.,False,.,.,1,.,.,.,.
156049,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156049,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
156050,Central_PV,Solar,AZ_SE,20,True,False,.,0.0,0.0,156050,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
156051,Wind,Wind,NM_S_TX_EPE,20,True,False,.,0.0,0.0,156051,0.0,0.0,50.4,.,False,.,.,1,.,.,.,.
156052,Central_PV,Solar,CA_SDGE,20,True,False,.,0.0,0.0,156052,0.0,0.0,6.3,.,False,.,.,1,.,.,.,.
156053,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,156053,0.0,0.0,102.0,.,False,.,.,1,.,.,.,.
156054,Wind,Wind,MT_SE,20,True,False,.,0.0,0.0,156054,0.0,0.0,10.0,.,False,.,.,1,.,.,.,.
156055,Wind,Wind,MT_SE,20,True,False,.,0.0,0.0,156055,0.0,0.0,10.0,.,False,.,.,1,.,.,.,.
156056,Bio_Solid_Steam_Turbine_Cogen,Bio_Solid,WA_W,40,False,True,10.088,16.844625,0.0,156056,0.09,0.13,4.5,.,True,.,.,1,.,.,.,.
156057,Central_PV,Solar,CA_PGE_N,20,True,False,.,0.0,0.0,156057,0.0,0.0,3.5,.,False,.,.,1,.,.,.,.
156058,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,CA_PGE_BAY,20,False,False,11.224,5.75,0.0,156058,0.06,0.04,2.1,.,False,.,.,1,.,.,.,.
156059,Gas_Internal_Combustion_Engine_Cogen,Gas,CA_PGE_N,20,False,True,10.828,33.5769,0.0,156059,0.05,0.03,6.0,.,True,.,.,1,.,.,.,.
156060,CCGT,Gas,CA_PGE_CEN,40,False,False,15.842,4.499017682,0.0,156060,0.06,0.04,288.9,.,False,.,.,1,.,.,.,.
156061,Wind,Wind,CO_E,20,True,False,.,0.0,0.0,156061,0.0,0.0,29.0,.,False,.,.,1,.,.,.,.
156062,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,156062,0.0,0.0,1.1,.,False,.,.,1,.,.,.,.
156063,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,156063,0.0,0.0,12.0,.,False,.,.,1,.,.,.,.
156064,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,156064,0.0,0.0,10.0,.,False,.,.,1,.,.,.,.
156065,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,CA_PGE_N,20,False,False,10.563,5.75,0.0,156065,0.06,0.04,4.8,.,False,.,.,1,.,.,.,.
156066,Central_PV,Solar,CA_SCE_SE,20,True,False,.,0.0,0.0,156066,0.0,0.0,313.7,.,False,.,.,1,.,.,.,.
156067,Wind,Wind,MT_NE,20,True,False,.,0.0,0.0,156067,0.0,0.0,189.0,.,False,.,.,1,.,.,.,.
156068,Central_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,156068,0.0,0.0,35.0,.,False,.,.,1,.,.,.,.
156069,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,156069,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
156070,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,156070,0.0,0.0,50.0,.,False,.,.,1,.,.,.,.
156071,Central_PV,Solar,UT_N,20,True,False,.,0.0,0.0,156071,0.0,0.0,1.3,.,False,.,.,1,.,.,.,.
156072,Bio_Gas,Bio_Gas,CA_SCE_S,20,False,False,9.334,9.179933333,0.0,156072,0.06,0.04,35.7,.,False,.,.,1,.,.,.,.
156073,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,156073,0.0,0.0,4.6,.,False,.,.,1,.,.,.,.
156074,Central_PV,Solar,NV_S,20,True,False,.,0.0,0.0,156074,0.0,0.0,154.0,.,False,.,.,1,.,.,.,.
156075,Wind,Wind,ID_S_OR_E,20,True,False,.,0.0,0.0,156075,0.0,0.0,40.0,.,False,.,.,1,.,.,.,.
156076,Geothermal,Geothermal,ID_S_OR_E,20,False,True,.,0.0,0.0,156076,0.0,0.0,33.0,.,False,.,.,1,.,.,.,.
156077,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,156077,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
156078,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,156078,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
156079,Central_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,156079,0.0,0.0,3.3,.,False,.,.,1,.,.,.,.
156080,Central_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,156080,0.0,0.0,25.0,.,False,.,.,1,.,.,.,.
156081,Central_PV,Solar,AZ_NW,20,True,False,.,0.0,0.0,156081,0.0,0.0,9.0,.,False,.,.,1,.,.,.,.
156082,DistillateFuelOil_Internal_Combustion_Engine,DistillateFuelOil,CA_PGE_CEN,20,False,False,9.456,31.98,0.0,156082,0.06,0.04,3.3,.,False,.,.,1,.,.,.,.
156083,Gas_Combustion_Turbine,Gas,CA_SCE_S,40,False,False,11.685,2.161100196,0.0,156083,0.06,0.04,10.4,.,False,.,.,1,.,.,.,.
156084,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,CA_SCE_S,20,False,False,11.167,5.75,0.0,156084,0.06,0.04,1.0,.,False,.,.,1,.,.,.,.
156085,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,156085,0.0,0.0,2.5,.,False,.,.,1,.,.,.,.
156086,Central_PV,Solar,CA_IID,20,True,False,.,0.0,0.0,156086,0.0,0.0,23.0,.,False,.,.,1,.,.,.,.
156087,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,156087,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
156088,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,156088,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
156089,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,156089,0.0,0.0,3.0,.,False,.,.,1,.,.,.,.
156090,Coal_Steam_Turbine_Cogen,Coal,CO_E,40,False,True,9.593,4.166232,0.0,156090,0.1,0.06,3.0,.,True,.,.,1,.,.,.,.
156091,DistillateFuelOil_Internal_Combustion_Engine,DistillateFuelOil,CA_SCE_CEN,20,False,False,9.169,31.98,0.0,156091,0.06,0.04,1.5,.,False,.,.,1,.,.,.,.
156092,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156092,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
156093,Wind,Wind,NM_N,20,True,False,.,0.0,0.0,156093,0.0,0.0,298.0,.,False,.,.,1,.,.,.,.
156094,Gas_Combustion_Turbine,Gas,CA_PGE_S,40,False,False,7.24,2.161100196,0.0,156094,0.06,0.04,4.5,.,False,.,.,1,.,.,.,.
156095,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,156095,0.0,0.0,3.2,.,False,.,.,1,.,.,.,.
156096,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,156096,0.0,0.0,3.0,.,False,.,.,1,.,.,.,.
156097,Wind,Wind,CA_PGE_N,20,True,False,.,0.0,0.0,156097,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
156098,Wind,Wind,CA_PGE_N,20,True,False,.,0.0,0.0,156098,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
156099,Wind,Wind,ID_E,20,True,False,.,0.0,0.0,156099,0.0,0.0,119.7,.,False,.,.,1,.,.,.,.
156100,Bio_Liquid_Steam_Turbine_Cogen,Bio_Liquid,OR_W,40,False,True,10.506,16.844625,0.0,156100,0.09,0.13,18.8,.,True,.,.,1,.,.,.,.
156101,Wind,Wind,CA_PGE_N,20,True,False,.,0.0,0.0,156101,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
156102,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,0.0,156102,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
156103,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,0.0,156103,0.0,0.0,5.1,.,False,.,.,1,.,.,.,.
156104,Central_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,156104,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
156105,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,156105,0.0,0.0,3.0,.,False,.,.,1,.,.,.,.
156106,Gas_Combustion_Turbine,Gas,CA_SCE_VLY,40,False,False,12.051,2.161100196,0.0,156106,0.06,0.04,48.5,.,False,.,.,1,.,.,.,.
156107,DistillateFuelOil_Combustion_Turbine,DistillateFuelOil,NM_N,21,False,False,21.342,5.75,0.0,156107,0.06,0.04,27.0,.,False,.,.,1,.,.,.,.
156108,Wind,Wind,CO_E,20,True,False,.,0.0,0.0,156108,0.0,0.0,200.0,.,False,.,.,1,.,.,.,.
156109,Wind,Wind,CO_E,20,True,False,.,0.0,0.0,156109,0.0,0.0,200.0,.,False,.,.,1,.,.,.,.
156111,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,UT_S,20,False,False,9.739,5.75,0.0,156111,0.06,0.04,3.2,.,False,.,.,1,.,.,.,.
156112,Central_PV,Solar,OR_E,20,True,False,.,0.0,0.0,156112,0.0,0.0,4.4,.,False,.,.,1,.,.,.,.
156114,Gas_Combustion_Turbine,Gas,UT_N,40,False,False,18.725,2.161100196,0.0,156114,0.06,0.04,5.0,.,False,.,.,1,.,.,.,.
156115,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,ID_S_OR_E,20,False,False,11.192,5.75,0.0,156115,0.06,0.04,3.2,.,False,.,.,1,.,.,.,.
156116,Central_PV,Solar,AZ_APS_N,20,True,False,.,0.0,0.0,156116,0.0,0.0,10.8,.,False,.,.,1,.,.,.,.
156117,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,156117,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
156118,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,156118,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
156119,Central_PV,Solar,OR_E,20,True,False,.,0.0,0.0,156119,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
156120,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,156120,0.0,0.0,162.0,.,False,.,.,1,.,.,.,.
156121,Wind,Wind,AZ_APS_N,20,True,False,.,0.0,0.0,156121,0.0,0.0,99.2,.,False,.,.,1,.,.,.,.
156122,Gas_Combustion_Turbine_Cogen,Gas,CA_SCE_S,20,False,True,12.381,33.5769,0.0,156122,0.05,0.03,4.6,.,True,.,.,1,.,.,.,.
156123,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,156123,0.0,0.0,3.9,.,False,.,.,1,.,.,.,.
156124,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,156124,0.0,0.0,1.3,.,False,.,.,1,.,.,.,.
156125,Central_PV,Solar,AZ_SE,20,True,False,.,0.0,0.0,156125,0.0,0.0,4.5,.,False,.,.,1,.,.,.,.
156126,Gas_Combustion_Turbine_Cogen,Gas,UT_N,20,False,True,12.755,33.5769,0.0,156126,0.05,0.03,48.0,.,True,.,.,1,.,.,.,.
156127,CCGT_Cogen,Gas,CA_PGE_BAY,20,False,True,11.729,4.1213235,0.0,156127,0.06,0.04,13.4,.,True,.,.,1,.,.,.,.
156128,CCGT_Cogen,Gas,AZ_PHX,20,False,True,10.788,4.1213235,0.0,156128,0.06,0.04,9.2,.,True,.,.,1,.,.,.,.
156129,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,156129,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
156130,Central_PV,Solar,CA_PGE_N,20,True,False,.,0.0,0.0,156130,0.0,0.0,2.5,.,False,.,.,1,.,.,.,.
156131,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,156131,0.0,0.0,10.0,.,False,.,.,1,.,.,.,.
156132,Central_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,156132,0.0,0.0,15.0,.,False,.,.,1,.,.,.,.
156133,ST,Waste_Heat,CA_PGE_CEN,40,False,False,.,5.75,0.0,156133,0.06,0.04,4.0,.,False,.,.,1,.,.,.,.
156134,Central_PV,Solar,CA_PGE_N,20,True,False,.,0.0,0.0,156134,0.0,0.0,2.5,.,False,.,.,1,.,.,.,.
156135,Wind,Wind,MT_NE,20,True,False,.,0.0,0.0,156135,0.0,0.0,40.0,.,False,.,.,1,.,.,.,.
156136,Gas_Internal_Combustion_Engine_Cogen,Gas,CA_SCE_S,20,False,True,9.183,33.5769,0.0,156136,0.05,0.03,4.5,.,True,.,.,1,.,.,.,.
156137,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,156137,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
156138,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,156138,0.0,0.0,9.0,.,False,.,.,1,.,.,.,.
156139,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,156139,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
156140,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,0.0,156140,0.0,0.0,6.0,.,False,.,.,1,.,.,.,.
156141,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,156141,0.0,0.0,12.0,.,False,.,.,1,.,.,.,.
156142,Central_PV,Solar,NM_N,20,True,False,.,0.0,0.0,156142,0.0,0.0,1.3,.,False,.,.,1,.,.,.,.
