hydro_project,timeseries,hydro_min_flow_mw,hydro_avg_flow_mw
154458,2050_M10,0.5260449372759858,1.0520898745519716
154459,2050_M10,0.3332436827956989,0.6664873655913978
154459,2050_M12,0.3307719982078854,0.6615439964157708
154459,2050_M1,0.37881357526881715,0.7576271505376343
154459,2050_M2,0.37840830083470167,0.7568166016694033
154459,2050_M3,0.4563019713261649,0.9126039426523298
154459,2050_M4,0.5618380092592593,1.1236760185185186
154459,2050_M5,0.6573920250896059,1.3147840501792118
154459,2050_M6,0.6605631481481482,1.3211262962962964
154459,2050_M7,0.6676381272401434,1.3352762544802868
154459,2050_M8,0.574060394265233,1.148120788530466
154459,2050_M9,0.4416235185185186,0.8832470370370372
154459,2050_M11,0.30420018518518527,0.6084003703703705
154460,2050_M2,1.5080340619868637,3.0160681239737275
154460,2050_M1,1.5351942652329746,3.0703885304659493
154460,2050_M12,1.4126619623655918,2.8253239247311837
154460,2050_M11,1.2895468981481486,2.579093796296297
154460,2050_M10,1.3426335573476702,2.6852671146953404
154460,2050_M9,1.6767029166666665,3.353405833333333
154460,2050_M8,2.21298167562724,4.42596335125448
154460,2050_M7,2.572809811827957,5.145619623655914
154460,2050_M6,2.608871064814815,5.21774212962963
154460,2050_M5,2.6201533154121868,5.2403066308243735
154460,2050_M4,2.1800256944444447,4.360051388888889
154460,2050_M3,1.7715817652329753,3.5431635304659506
154461,2050_M8,0.3243243727598566,0.6486487455197132
154461,2050_M6,0.37767611111111116,0.7553522222222223
154461,2050_M3,0.25009852150537637,0.5001970430107527
154461,2050_M2,0.21211877736726875,0.4242375547345375
154461,2050_M1,0.21493024193548382,0.42986048387096765
154461,2050_M12,0.1981056899641577,0.3962113799283154
154461,2050_M11,0.17843412037037043,0.35686824074074086
154461,2050_M10,0.18874471326164877,0.37748942652329753
154461,2050_M9,0.24508597222222223,0.49017194444444445
154461,2050_M5,0.3756707437275986,0.7513414874551972
154461,2050_M4,0.31455495370370373,0.6291099074074075
154461,2050_M7,0.3755630376344087,0.7511260752688174
154463,2050_M3,0.4790447132616487,0.9580894265232974
154463,2050_M1,0.3985294354838711,0.7970588709677422
154463,2050_M2,0.39954616516146696,0.7990923303229339
154463,2050_M12,0.36894722222222226,0.7378944444444445
154463,2050_M11,0.3299540277777779,0.6599080555555558
154463,2050_M10,0.35618808243727607,0.7123761648745521
154463,2050_M9,0.4683012037037037,0.9366024074074074
154463,2050_M8,0.6164372311827957,1.2328744623655914
154463,2050_M7,0.7147927867383513,1.4295855734767027
154463,2050_M6,0.7096357870370369,1.4192715740740738
154463,2050_M5,0.6991936827956989,1.3983873655913979
154463,2050_M4,0.5935295833333334,1.1870591666666668
154464,2050_M10,0.30998315412186384,0.6199663082437277
154464,2050_M12,0.31970546594982086,0.6394109318996417
154464,2050_M3,0.4192536738351254,0.8385073476702508
154464,2050_M4,0.5144318981481483,1.0288637962962965
154464,2050_M5,0.6033502688172043,1.2067005376344087
154464,2050_M6,0.6121839351851853,1.2243678703703706
154464,2050_M7,0.6179104838709678,1.2358209677419356
154464,2050_M8,0.5335514336917563,1.0671028673835126
154464,2050_M9,0.4068926851851852,0.8137853703703704
154464,2050_M1,0.35146039426523296,0.7029207885304659
154464,2050_M11,0.28750555555555557,0.5750111111111111
154464,2050_M2,0.3520122810618501,0.7040245621237002
154465,2050_M3,0.8921818548387098,1.7843637096774196
154465,2050_M1,0.7218345430107527,1.4436690860215053
154465,2050_M2,0.7517876693349753,1.5035753386699506
154465,2050_M12,0.7128611111111112,1.4257222222222223
154465,2050_M11,0.6226865740740741,1.2453731481481483
154465,2050_M10,0.6613254032258065,1.322650806451613
154465,2050_M9,0.8591651388888887,1.7183302777777774
154465,2050_M8,1.1292500448028673,2.2585000896057346
154465,2050_M7,1.3080034498207884,2.616006899641577
154465,2050_M6,1.3019188425925925,2.603837685185185
154465,2050_M5,1.2784890681003587,2.5569781362007173
154465,2050_M4,1.0782054629629632,2.1564109259259263
154466,2050_M12,4.066918817204301,8.133837634408602
154466,2050_M10,3.9389599462365594,7.877919892473119
154466,2050_M9,5.238948055555555,10.47789611111111
154466,2050_M8,6.701925940860215,13.40385188172043
154466,2050_M7,7.79261886200717,15.58523772401434
154466,2050_M6,7.903700231481482,15.807400462962963
154466,2050_M5,7.9469935035842285,15.893987007168457
154466,2050_M4,6.898105601851852,13.796211203703704
154466,2050_M3,5.622202867383512,11.244405734767025
154466,2050_M2,4.6424217655309254,9.284843531061851
154466,2050_M1,4.622956451612903,9.245912903225806
154466,2050_M11,3.697616342592593,7.395232685185186
154467,2050_M2,4.864541858237548,9.729083716475095
154467,2050_M3,6.034245967741936,12.068491935483872
154467,2050_M4,7.438590925925925,14.87718185185185
154467,2050_M5,8.552880465949821,17.105760931899642
154467,2050_M8,7.497891980286739,14.995783960573478
154467,2050_M9,5.913642638888889,11.827285277777777
154467,2050_M10,4.401512724014337,8.803025448028674
154467,2050_M6,8.620460972222222,17.240921944444445
154467,2050_M7,8.720198476702508,17.440396953405017
154467,2050_M11,4.037571712962962,8.075143425925924
154467,2050_M12,4.4690269265232985,8.938053853046597
154467,2050_M1,4.9193360215053765,9.838672043010753
154469,2050_M4,0.5365755092592592,1.0731510185185185
154469,2050_M5,0.6121211469534049,1.2242422939068098
154469,2050_M2,0.3744239874110565,0.748847974822113
154469,2050_M1,0.37535560035842297,0.7507112007168459
154469,2050_M3,0.4457485215053764,0.8914970430107528
154469,2050_M12,0.32841706989247305,0.6568341397849461
154469,2050_M11,0.29613125,0.5922625
154469,2050_M10,0.3089764336917563,0.6179528673835126
154469,2050_M9,0.4061160648148147,0.8122321296296294
154469,2050_M8,0.5223825268817205,1.044765053763441
154469,2050_M7,0.608971818996416,1.217943637992832
154469,2050_M6,0.6210687962962962,1.2421375925925924
154470,2050_M1,15.038477374551974,30.076954749103948
154470,2050_M8,28.358251388888892,56.716502777777784
154470,2050_M7,43.383620922939066,86.76724184587813
154470,2050_M10,7.056215949820788,14.112431899641576
154470,2050_M11,7.963838101851851,15.927676203703703
154470,2050_M12,7.278966039426524,14.557932078853048
154470,2050_M6,55.29219421296296,110.58438842592592
154470,2050_M5,61.62594771505376,123.25189543010752
154470,2050_M4,46.6589062962963,93.3178125925926
154470,2050_M3,32.11875116487455,64.2375023297491
154470,2050_M2,22.906246647509576,45.81249329501915
154470,2050_M9,16.476344907407405,32.95268981481481
154473,2050_M2,1.1975836087164748,2.3951672174329497
154473,2050_M1,1.1747745071684585,2.349549014336917
154473,2050_M12,1.0872722222222222,2.1745444444444444
154473,2050_M11,0.9710351388888889,1.9420702777777779
154473,2050_M10,1.0219603494623657,2.0439206989247314
154473,2050_M9,1.3355364814814814,2.671072962962963
154473,2050_M8,1.7391896953405022,3.4783793906810043
154473,2050_M7,2.031276612903226,4.062553225806452
154473,2050_M6,2.0532067592592593,4.106413518518519
154473,2050_M5,2.0153559139784947,4.030711827956989
154473,2050_M4,1.723576712962963,3.447153425925926
154473,2050_M3,1.4358493727598567,2.8716987455197134
154474,2050_M12,0.9119984318996415,1.823996863799283
154474,2050_M1,1.0057097222222222,2.0114194444444444
154474,2050_M2,1.0194095699917898,2.0388191399835796
154474,2050_M3,1.2012237007168458,2.4024474014336916
154474,2050_M4,1.43479787037037,2.86959574074074
154474,2050_M5,1.7094404121863798,3.4188808243727595
154474,2050_M6,1.7232154166666664,3.446430833333333
154474,2050_M7,1.7460834677419355,3.492166935483871
154474,2050_M8,1.5033260304659497,3.0066520609318994
154474,2050_M9,1.138279814814815,2.27655962962963
154474,2050_M10,0.8870176523297492,1.7740353046594983
154474,2050_M11,0.8325329166666666,1.6650658333333332
154478,2050_M11,1.3167226851851848,2.6334453703703695
154478,2050_M12,1.4698463261648744,2.939692652329749
154478,2050_M1,1.5448756720430106,3.089751344086021
154478,2050_M2,1.5995812739463602,3.1991625478927204
154478,2050_M3,1.9260924731182798,3.8521849462365596
154478,2050_M4,2.3401949537037035,4.680389907407407
154478,2050_M5,2.7835675627240137,5.5671351254480275
154478,2050_M6,2.8376901388888887,5.675380277777777
154478,2050_M7,2.801737455197132,5.603474910394264
154478,2050_M8,2.375635976702509,4.751271953405018
154478,2050_M9,1.838052037037037,3.676104074074074
154478,2050_M10,1.4010891129032257,2.8021782258064514
154480,2050_M10,0.1363612007168459,0.2727224014336918
154480,2050_M12,0.1494617383512545,0.298923476702509
154480,2050_M1,0.16589583333333333,0.33179166666666665
154480,2050_M2,0.16704798850574712,0.33409597701149424
154480,2050_M3,0.18828754480286744,0.3765750896057349
154480,2050_M4,0.23013180555555557,0.46026361111111114
154480,2050_M5,0.27512737455197134,0.5502547491039427
154480,2050_M6,0.27702773148148147,0.5540554629629629
154480,2050_M7,0.26788633512544807,0.5357726702508961
154480,2050_M8,0.23121509856630826,0.4624301971326165
154480,2050_M9,0.17301120370370374,0.3460224074074075
154480,2050_M11,0.13419986111111112,0.26839972222222225
154481,2050_M12,0.2105290322580645,0.421058064516129
154481,2050_M1,0.24046034946236558,0.48092069892473116
154481,2050_M3,0.27480636200716846,0.5496127240143369
154481,2050_M4,0.3317232407407407,0.6634464814814814
154481,2050_M5,0.38774798387096776,0.7754959677419355
154481,2050_M6,0.3916717592592592,0.7833435185185184
154481,2050_M7,0.37964283154121864,0.7592856630824373
154481,2050_M8,0.32494749103942655,0.6498949820788531
154481,2050_M9,0.25312541666666666,0.5062508333333333
154481,2050_M10,0.19764847670250893,0.39529695340501786
154481,2050_M11,0.1911335185185186,0.3822670370370372
154481,2050_M2,0.23928279796113844,0.4785655959222769
154482,2050_M1,0.2989064068100359,0.5978128136200718
154482,2050_M2,0.3061361709770115,0.612272341954023
154482,2050_M3,0.36846639784946245,0.7369327956989249
154482,2050_M4,0.46141333333333334,0.9228266666666667
154482,2050_M5,0.5445087365591398,1.0890174731182796
154482,2050_M6,0.5451204629629629,1.0902409259259258
154482,2050_M7,0.5685117831541218,1.1370235663082435
154482,2050_M8,0.4985079749103943,0.9970159498207886
154482,2050_M9,0.3654269444444444,0.7308538888888888
154482,2050_M10,0.27504233870967737,0.5500846774193547
154482,2050_M12,0.2696472222222222,0.5392944444444444
154482,2050_M11,0.24544004629629632,0.49088009259259263
154484,2050_M1,4.518174417562724,9.036348835125448
154484,2050_M11,3.7042088888888887,7.408417777777777
154484,2050_M10,3.8629966845878134,7.725993369175627
154484,2050_M9,5.043381620370369,10.086763240740739
154484,2050_M8,6.403834632616488,12.807669265232976
154484,2050_M7,7.510036693548388,15.020073387096776
154484,2050_M6,7.727939814814814,15.455879629629628
154484,2050_M5,7.668508691756272,15.337017383512544
154484,2050_M4,6.600633796296295,13.20126759259259
154484,2050_M3,5.4640948028673835,10.928189605734767
154484,2050_M2,4.555558480432402,9.111116960864804
154484,2050_M12,4.134510125448029,8.269020250896059
154489,2050_M11,13.443480416666665,26.88696083333333
154489,2050_M1,35.19067302867383,70.38134605734766
154489,2050_M2,35.81228226600986,71.62456453201972
154489,2050_M3,52.999141039426526,105.99828207885305
154489,2050_M4,59.67440967592592,119.34881935185184
154489,2050_M5,66.21502585125447,132.43005170250893
154489,2050_M6,46.99637078703703,93.99274157407406
154489,2050_M7,39.18122356630824,78.36244713261648
154489,2050_M8,27.616585035842295,55.23317007168459
154489,2050_M9,16.34014273148148,32.68028546296296
154489,2050_M10,13.587846370967743,27.175692741935485
154489,2050_M12,22.047115501792117,44.094231003584234
154490,2050_M1,10.375815770609316,20.751631541218632
154490,2050_M2,16.968424356869185,33.93684871373837
154490,2050_M3,22.467328718637994,44.93465743727599
154490,2050_M4,25.95065990740741,51.90131981481482
154490,2050_M5,27.49241384408602,54.98482768817204
154490,2050_M6,25.73379731481482,51.46759462962964
154490,2050_M7,23.519793817204306,47.03958763440861
154490,2050_M8,21.400347267025094,42.80069453405019
154490,2050_M9,19.268502546296297,38.537005092592594
154490,2050_M10,16.783519892473116,33.56703978494623
154490,2050_M11,15.499956759259256,30.99991351851851
154490,2050_M12,14.453163351254478,28.906326702508956
154491,2050_M11,16.78560375,33.5712075
154491,2050_M10,17.614209543010755,35.22841908602151
154491,2050_M9,20.79258162037037,41.58516324074074
154491,2050_M8,24.12834672939068,48.25669345878136
154491,2050_M7,33.55316742831541,67.10633485663082
154491,2050_M6,42.5741301388889,85.1482602777778
154491,2050_M5,46.876167607526895,93.75233521505379
154491,2050_M4,43.146354027777775,86.29270805555555
154491,2050_M3,36.054058378136205,72.10811675627241
154491,2050_M2,23.218035125889436,46.43607025177887
154491,2050_M1,13.264684767025091,26.529369534050183
154491,2050_M12,17.133984094982086,34.26796818996417
154492,2050_M1,1.8220179211469536,3.644035842293907
154492,2050_M3,2.5877975806451605,5.175595161290321
154492,2050_M4,3.2049152314814817,6.409830462962963
154492,2050_M5,3.7412829301075274,7.482565860215055
154492,2050_M6,3.6286366203703704,7.257273240740741
154492,2050_M7,3.807894713261649,7.615789426523298
154492,2050_M8,3.3706146505376346,6.741229301075269
154492,2050_M9,2.6499291203703703,5.299858240740741
154492,2050_M10,1.9758722670250894,3.951744534050179
154492,2050_M11,1.6683816203703707,3.3367632407407415
154492,2050_M12,1.771439112903226,3.542878225806452
154492,2050_M2,2.2686743141078267,4.537348628215653
154493,2050_M8,3.4458789874551976,6.891757974910395
154493,2050_M2,1.856973534140668,3.713947068281336
154493,2050_M3,2.2983580197132616,4.596716039426523
154493,2050_M4,3.180172175925926,6.360344351851852
154493,2050_M5,3.668411379928316,7.336822759856632
154493,2050_M6,3.7291148611111113,7.458229722222223
154493,2050_M7,3.8512028673835124,7.702405734767025
154493,2050_M9,2.5273320370370373,5.054664074074075
154493,2050_M10,1.9402112455197131,3.8804224910394263
154493,2050_M11,1.6514793055555554,3.302958611111111
154493,2050_M12,1.7126617383512543,3.4253234767025087
154493,2050_M1,1.6754245519713258,3.3508491039426516
154494,2050_M2,3.494225318144499,6.988450636288998
154494,2050_M4,6.040081851851851,12.080163703703702
154494,2050_M5,7.05855698924731,14.11711397849462
154494,2050_M6,7.193986481481482,14.387972962962964
154494,2050_M7,7.483287499999999,14.966574999999999
154494,2050_M8,6.391316890681003,12.782633781362007
154494,2050_M9,5.020330833333333,10.040661666666667
154494,2050_M10,3.798587410394266,7.597174820788532
154494,2050_M1,3.203571012544803,6.407142025089606
154494,2050_M11,3.0957966666666668,6.1915933333333335
154494,2050_M12,3.105479301075269,6.210958602150538
154494,2050_M3,4.723064157706093,9.446128315412185
154495,2050_M2,1.25403771893815,2.5080754378763
154495,2050_M4,1.9287363425925925,3.857472685185185
154495,2050_M5,1.7750455197132617,3.5500910394265235
154495,2050_M6,1.857097777777778,3.714195555555556
154495,2050_M1,1.0929354390681003,2.1858708781362006
154495,2050_M7,1.9374004480286742,3.8748008960573483
154495,2050_M8,1.658926254480287,3.317852508960574
154495,2050_M9,1.2290783333333335,2.458156666666667
154495,2050_M10,0.890047311827957,1.780094623655914
154495,2050_M11,0.7939756481481481,1.5879512962962963
154495,2050_M12,1.0078076164874554,2.015615232974911
154495,2050_M3,1.5604990143369177,3.1209980286738355
154499,2050_M7,0.7788237007168459,1.5576474014336918
154499,2050_M12,0.39081339605734766,0.7816267921146953
154499,2050_M11,0.35586046296296303,0.7117209259259261
154499,2050_M10,0.3881062275985663,0.7762124551971326
154499,2050_M9,0.5128734259259261,1.0257468518518522
154499,2050_M1,0.44355882616487446,0.8871176523297489
154499,2050_M8,0.6743095878136202,1.3486191756272403
154499,2050_M6,0.7677993055555556,1.5355986111111113
154499,2050_M5,0.7618349462365591,1.5236698924731182
154499,2050_M4,0.6545476851851852,1.3090953703703705
154499,2050_M3,0.5224318996415771,1.0448637992831542
154499,2050_M2,0.44424300082101814,0.8884860016420363
154500,2050_M1,4.435618279569892,8.871236559139785
154500,2050_M2,2.023994252873563,4.047988505747126
154500,2050_M3,1.6477598566308242,3.2955197132616485
154500,2050_M4,2.177962962962963,4.355925925925926
154500,2050_M5,1.0065412186379927,2.0130824372759855
154500,2050_M6,1.5210185185185188,3.0420370370370375
154500,2050_M7,2.3118727598566307,4.623745519713261
154500,2050_M8,1.9190860215053764,3.838172043010753
154500,2050_M9,1.845833333333333,3.691666666666666
154500,2050_M10,0.6111559139784947,1.2223118279569893
154500,2050_M11,1.0723148148148147,2.1446296296296294
154500,2050_M12,2.8854390681003586,5.770878136200717
154501,2050_M6,57.26097222222223,114.52194444444446
154501,2050_M12,26.79578853046596,53.59157706093192
154501,2050_M11,26.05888888888889,52.11777777777778
154501,2050_M10,33.68122759856631,67.36245519713262
154501,2050_M9,39.94050925925926,79.88101851851852
154501,2050_M8,45.118234767025086,90.23646953405017
154501,2050_M7,52.05716845878136,104.11433691756272
154501,2050_M5,34.28960573476703,68.57921146953406
154501,2050_M4,31.250601851851847,62.501203703703695
154501,2050_M3,29.170295698924736,58.34059139784947
154501,2050_M2,26.482366926655722,52.964733853311444
154501,2050_M1,29.49453405017921,58.98906810035842
154502,2050_M1,2.8089314964157706,5.617862992831541
154502,2050_M2,2.8095041444307602,5.6190082888615205
154502,2050_M3,3.2817137992831538,6.5634275985663075
154502,2050_M4,3.9789118981481484,7.957823796296297
154502,2050_M5,4.6884426523297495,9.376885304659499
154502,2050_M6,4.668905601851852,9.337811203703705
154502,2050_M7,4.550690188172044,9.101380376344087
154502,2050_M8,3.9392804211469534,7.878560842293907
154502,2050_M9,3.017299398148148,6.034598796296296
154502,2050_M10,2.3448131272401436,4.689626254480287
154502,2050_M11,2.2984672685185186,4.596934537037037
154502,2050_M12,2.5590809587813625,5.118161917562725
154503,2050_M1,0.23385067204301077,0.46770134408602154
154503,2050_M3,0.28191299283154125,0.5638259856630825
154503,2050_M4,0.3539147685185185,0.707829537037037
154503,2050_M5,0.42118440860215056,0.8423688172043011
154503,2050_M6,0.4244291203703704,0.8488582407407408
154503,2050_M7,0.4198873207885304,0.8397746415770608
154503,2050_M8,0.3629537634408602,0.7259075268817204
154503,2050_M9,0.2732085648148148,0.5464171296296296
154503,2050_M10,0.20770985663082445,0.4154197132616489
154503,2050_M11,0.19649759259259256,0.3929951851851851
154503,2050_M12,0.22321339605734766,0.4464267921146953
154503,2050_M2,0.23233118329228242,0.46466236658456483
154504,2050_M5,2.605272446236559,5.210544892473118
154504,2050_M1,1.4961340053763443,2.9922680107526887
154504,2050_M2,1.5258113950465244,3.051622790093049
154504,2050_M3,1.811363888888889,3.622727777777778
154504,2050_M4,2.1493473148148152,4.2986946296296304
154504,2050_M6,2.633235925925926,5.266471851851852
154504,2050_M7,2.561664516129033,5.123329032258066
154504,2050_M8,2.168926478494624,4.337852956989248
154504,2050_M9,1.6771409722222224,3.3542819444444447
154504,2050_M10,1.3254850358422938,2.6509700716845876
154504,2050_M11,1.2774060185185183,2.5548120370370366
154504,2050_M12,1.4168612007168457,2.8337224014336915
154505,2050_M1,0.13594829749103943,0.27189659498207885
154505,2050_M12,0.13774036738351256,0.2754807347670251
154505,2050_M11,0.12084523148148149,0.24169046296296298
154505,2050_M10,0.13703727598566307,0.27407455197132613
154505,2050_M9,0.18638282407407405,0.3727656481481481
154505,2050_M8,0.24778884408602148,0.49557768817204295
154505,2050_M7,0.28674435483870975,0.5734887096774195
154505,2050_M6,0.2811818518518518,0.5623637037037036
154505,2050_M5,0.2819603046594982,0.5639206093189963
154505,2050_M4,0.22761092592592597,0.45522185185185193
154505,2050_M3,0.17368301971326164,0.3473660394265233
154505,2050_M2,0.13399019567597156,0.2679803913519431
154506,2050_M1,0.7050784946236559,1.4101569892473118
154506,2050_M4,0.9789579629629629,1.9579159259259258
154506,2050_M5,1.0871287634408602,2.1742575268817204
154506,2050_M6,1.131789675925926,2.263579351851852
154506,2050_M7,1.1015677867383515,2.203135573476703
154506,2050_M8,0.9446260304659497,1.8892520609318995
154506,2050_M9,0.7312099074074074,1.4624198148148149
154506,2050_M10,0.5798511200716845,1.159702240143369
154506,2050_M11,0.5618408333333335,1.123681666666667
154506,2050_M12,0.6523980286738351,1.3047960573476702
154506,2050_M2,0.7012791136425834,1.4025582272851669
154506,2050_M3,0.864435483870968,1.728870967741936
154512,2050_M12,2.9574205645161284,5.914841129032257
154512,2050_M1,3.3705420250896054,6.741084050179211
154512,2050_M2,3.3093143096606457,6.618628619321291
154512,2050_M3,3.89130873655914,7.78261747311828
154512,2050_M4,4.830052777777778,9.660105555555557
154512,2050_M5,5.649402598566308,11.298805197132616
154512,2050_M6,5.607291851851851,11.214583703703703
154512,2050_M7,5.495149910394265,10.99029982078853
154512,2050_M8,4.751706675627241,9.503413351254482
154512,2050_M9,3.648816157407407,7.297632314814814
154512,2050_M10,2.802047715053764,5.604095430107528
154512,2050_M11,2.691710416666666,5.383420833333332
154513,2050_M6,0.4860362962962963,0.9720725925925926
154513,2050_M7,0.47699296594982077,0.9539859318996415
154513,2050_M8,0.4128524193548387,0.8257048387096774
154513,2050_M9,0.3176710185185185,0.635342037037037
154513,2050_M10,0.24336353046594983,0.48672706093189966
154513,2050_M11,0.2334235648148148,0.4668471296296296
154513,2050_M12,0.25720425627240145,0.5144085125448029
154513,2050_M1,0.2918521505376344,0.5837043010752688
154513,2050_M2,0.2885101600985222,0.5770203201970444
154513,2050_M3,0.33927329749103935,0.6785465949820787
154513,2050_M4,0.4202179166666667,0.8404358333333334
154513,2050_M5,0.489817876344086,0.979635752688172
154514,2050_M1,0.6753040322580647,1.3506080645161294
154514,2050_M2,0.6458153068555007,1.2916306137110014
154514,2050_M3,0.7397288530465951,1.4794577060931902
154514,2050_M4,0.8916726388888888,1.7833452777777776
154514,2050_M5,0.9946165322580646,1.9892330645161291
154514,2050_M6,0.9882010185185186,1.9764020370370372
154514,2050_M7,0.9496466845878136,1.8992933691756273
154514,2050_M8,0.821738799283154,1.643477598566308
154514,2050_M9,0.6392501851851853,1.2785003703703706
154514,2050_M10,0.5107703405017922,1.0215406810035843
154514,2050_M11,0.5080934259259259,1.0161868518518518
154514,2050_M12,0.5482965501792115,1.096593100358423
154519,2050_M1,3.351371639784946,6.702743279569892
154519,2050_M2,3.295512968664477,6.591025937328954
154519,2050_M3,3.8906606182795693,7.781321236559139
154519,2050_M4,4.843481435185185,9.68696287037037
154519,2050_M5,5.674343458781362,11.348686917562723
154519,2050_M6,5.643295416666667,11.286590833333333
154519,2050_M7,5.5378285842293895,11.075657168458779
154519,2050_M8,4.782577374551972,9.565154749103945
154519,2050_M9,3.674910046296296,7.349820092592592
154519,2050_M10,2.818765322580645,5.63753064516129
154519,2050_M11,2.7002625925925927,5.400525185185185
154519,2050_M12,2.9730550179211472,5.9461100358422945
154522,2050_M12,7.135867786738351,14.271735573476702
154522,2050_M11,8.650243796296298,17.300487592592596
154522,2050_M10,11.650386379928316,23.30077275985663
154522,2050_M9,12.661878287037037,25.323756574074075
154522,2050_M8,18.63768844086022,37.27537688172044
154522,2050_M7,22.614645609319,45.229291218638
154522,2050_M6,22.565112824074074,45.13022564814815
154522,2050_M5,22.698855107526885,45.39771021505377
154522,2050_M4,17.81774962962963,35.63549925925926
154522,2050_M3,11.520370340501794,23.040740681003587
154522,2050_M2,8.782737954980844,17.565475909961688
154522,2050_M1,7.114253001792114,14.228506003584227
154523,2050_M12,1.526532840501792,3.053065681003584
154523,2050_M11,1.57549875,3.1509975
154523,2050_M10,1.6391110663082438,3.2782221326164875
154523,2050_M9,2.0989089814814816,4.197817962962963
154523,2050_M8,2.7125111559139783,5.425022311827957
154523,2050_M7,3.1743443996415777,6.348688799283155
154523,2050_M6,3.022644027777777,6.045288055555554
154523,2050_M5,3.100740008960573,6.201480017921146
154523,2050_M4,2.62823300925926,5.25646601851852
154523,2050_M3,2.2861080645161294,4.572216129032259
154523,2050_M2,1.9004353294334977,3.8008706588669954
154523,2050_M1,1.954483512544803,3.908967025089606
154524,2050_M3,7.37664623655914,14.75329247311828
154524,2050_M12,5.6578609767025085,11.315721953405017
154524,2050_M11,5.046673333333332,10.093346666666664
154524,2050_M10,5.3631601254480294,10.726320250896059
154524,2050_M9,7.036899166666667,14.073798333333334
154524,2050_M8,9.082943951612902,18.165887903225805
154524,2050_M7,10.583156989247309,21.166313978494617
154524,2050_M6,10.631068796296296,21.26213759259259
154524,2050_M5,10.49516438172043,20.99032876344086
154524,2050_M4,8.986256342592593,17.972512685185187
154524,2050_M2,6.11266497160646,12.22532994321292
154524,2050_M1,6.041880779569892,12.083761559139784
154525,2050_M12,3.1538109767025087,6.307621953405017
154525,2050_M1,3.4156118727598566,6.831223745519713
154525,2050_M2,3.462760380747127,6.925520761494254
154525,2050_M3,4.194968279569893,8.389936559139786
154525,2050_M4,5.084775000000001,10.169550000000003
154525,2050_M5,5.895421415770609,11.790842831541218
154525,2050_M6,5.911039490740742,11.822078981481484
154525,2050_M7,5.829860125448027,11.659720250896054
154525,2050_M8,5.030881137992832,10.061762275985664
154525,2050_M9,3.8741063888888894,7.748212777777779
154525,2050_M10,2.942778897849463,5.885557795698926
154525,2050_M11,2.805904953703703,5.611809907407406
154526,2050_M11,1.8073279166666667,3.6146558333333334
154526,2050_M1,2.210629211469534,4.421258422939068
154526,2050_M2,2.240398416119321,4.480796832238642
154526,2050_M3,2.7446110663082433,5.4892221326164865
154526,2050_M4,3.355993796296296,6.711987592592592
154526,2050_M5,3.860253405017922,7.720506810035844
154526,2050_M6,3.8892656481481493,7.778531296296299
154526,2050_M7,3.8535245519713257,7.707049103942651
154526,2050_M8,3.306776344086022,6.613552688172044
154526,2050_M9,2.562507222222222,5.125014444444444
154526,2050_M10,1.927969937275986,3.855939874551972
154526,2050_M12,2.013679704301075,4.02735940860215
154527,2050_M3,14.175213709677418,28.350427419354837
154527,2050_M12,10.46639690860215,20.9327938172043
154527,2050_M11,9.449470185185184,18.89894037037037
154527,2050_M10,10.039782302867383,20.079564605734767
154527,2050_M9,13.146637685185185,26.29327537037037
154527,2050_M8,17.092161827956993,34.184323655913985
154527,2050_M7,19.896907571684586,39.79381514336917
154527,2050_M6,20.009699444444443,40.01939888888889
154527,2050_M5,19.805369041218643,39.61073808243729
154527,2050_M4,17.027193333333333,34.054386666666666
154527,2050_M2,11.806424360290093,23.612848720580185
154527,2050_M1,11.651384811827958,23.302769623655916
154528,2050_M1,4.550022715053765,9.10004543010753
154528,2050_M2,4.551858612137383,9.103717224274765
154528,2050_M3,5.452125134408601,10.904250268817202
154528,2050_M4,6.831392268518518,13.662784537037036
154528,2050_M5,8.010496370967742,16.020992741935483
154528,2050_M6,8.090025787037037,16.180051574074074
154528,2050_M7,8.196253225806453,16.392506451612906
154528,2050_M8,7.0731532258064505,14.146306451612901
154528,2050_M9,5.409415462962964,10.818830925925928
154528,2050_M12,4.121589516129032,8.243179032258064
154528,2050_M10,4.067791980286739,8.135583960573477
154528,2050_M11,3.7301364814814817,7.460272962962963
154529,2050_M2,5.679994784824851,11.359989569649702
154529,2050_M1,5.603295385304659,11.206590770609319
154529,2050_M12,5.324479928315412,10.648959856630825
154529,2050_M11,4.709408842592593,9.418817685185186
154529,2050_M10,5.021597804659498,10.043195609318996
154529,2050_M9,6.569798425925927,13.139596851851854
154529,2050_M8,8.512717562724015,17.02543512544803
154529,2050_M7,9.900267921146954,19.800535842293908
154529,2050_M6,9.925496018518519,19.850992037037038
154529,2050_M5,9.782904749103944,19.565809498207887
154529,2050_M4,8.319138796296297,16.638277592592594
154529,2050_M3,6.851868772401434,13.703737544802868
154530,2050_M1,2.5716282258064513,5.143256451612903
154530,2050_M2,2.6061806975232624,5.212361395046525
154530,2050_M3,3.1661258064516127,6.332251612903225
154530,2050_M4,3.9037080555555552,7.8074161111111104
154530,2050_M5,4.636365232974911,9.272730465949822
154530,2050_M6,4.727438472222223,9.454876944444447
154530,2050_M7,4.786906317204301,9.5
154530,2050_M8,4.11828252688172,8.23656505376344
154530,2050_M9,3.136687824074074,6.273375648148148
