STORAGE_GEN_TPS_1,STORAGE_GEN_TPS_2,StateOfCharge
5011_24,357984,3127
5011_24,357988,2056.7
5011_24,357992,672.43
5011_24,357996,308.09
5011_24,358000,1795.9
5011_24,358004,3410.1
5011_24,358008,3802.2
5011_24,358012,2689.2
5011_24,358016,876.68
5011_24,358020,524.01
5011_24,358024,1665.7
5011_24,358028,2805.6
5011_24,358032,3039.3
5011_24,358036,2143
5011_24,358040,1505.6
5011_24,358044,1111.3
5011_24,358048,1975.1
5011_24,358052,2598.6
5011_24,358056,2726.5
5011_24,358060,2278.9
5011_24,358064,1891.7
5011_24,358068,1494.1
5011_24,358072,2188.4
5011_24,358076,2814.9
5011_24,358080,2973.5
5011_24,358084,2336.2
5011_24,358088,1870.2
5011_24,358092,1646.9
5011_24,358096,2194.5
5011_24,358100,2868.7
5011_24,358104,3045
5011_24,358108,2497.2
5011_24,358112,1954
5011_24,358116,1804.5
5011_24,358120,2522.4
5011_24,358124,3222.1
5011_24,358128,3480.2
5011_24,358132,2775.1
5011_24,358136,1955.8
5011_24,358140,1615
5011_24,358144,2628.8
5011_24,358148,3669.8
5011_24,358152,4165.2
5011_24,358156,3137.5
5011_24,358160,1483.4
5011_24,358164,755.38
5011_24,358168,2226.8
5011_24,358172,3715.8
5011_24,358176,4534.6
5011_24,358180,3506.3
5011_24,358184,2298.9
5011_24,358188,2047.1
5011_24,358192,1923.6
5011_24,358196,2808.6
5011_24,358200,2596.3
5011_24,358204,1698.1
5011_24,358208,534.64
5011_24,358212,202.32
5011_24,358216,1529.6
5011_24,358220,2954.5
5011_24,358224,3386.5
5011_24,358228,2792.2
5011_24,358232,2483.7
5011_24,358236,1715.6
5011_24,358240,1265
5011_24,358244,2343.7
5011_24,358248,2963.2
5011_24,358252,1935
5011_24,358256,1269.1
5011_24,358260,1243.3
5011_24,358264,1524.2
5011_24,358268,2588.8
5011_24,358272,3150.8
5011_24,358276,2481.9
5011_24,358280,1895.2
5011_24,358284,1389.8
5011_24,358288,2210.9
5011_24,358292,3115.6
5011_24,358296,3517.5
5011_24,358300,2624.7
5011_24,358304,2078
5011_24,358308,1555.3
5011_24,358312,2379.7
5011_24,358316,3422
5011_24,358320,4059.4
5011_24,358324,2790.9
5011_24,358328,1919.4
5011_24,358332,1669.9
5011_24,358336,2987.5
5011_24,358340,4408.3
5011_24,358344,4397.1
5011_24,358348,3207.8
5011_24,358352,1589.3
5011_24,358356,244.19
5011_24,358360,1795
5011_24,358364,3584.7
5011_24,358368,4268.2
5011_24,358372,3561.8
5011_24,358376,1826.1
5011_24,358380,579.92
5011_24,358384,2060.3
5011_24,358388,3777.8
5011_24,358392,3985
5011_24,358396,2607.4
5011_24,358400,1209.8
5011_24,358404,275.53
5011_24,358408,1729
5011_24,358412,3466.3
5011_24,358416,3844.7
5011_24,358420,2325.2
5011_24,358424,1395.8
5011_24,358428,977.51
5011_24,358432,2693.3
5011_24,358436,4304.3
5011_24,358440,4064.6
5011_24,358444,2861.7
5011_24,358448,1639.7
5011_24,358452,447.55
5011_24,358456,2287.9
5011_24,358460,4079.1
5011_24,358464,4025.2
5011_24,358468,2819.7
5011_24,358472,1549.2
5011_24,358476,390.7
5011_24,358480,728.71
5011_24,358484,2469.3
5011_24,358488,3006.4
5011_24,358492,2719.9
5011_24,358496,1936.2
5011_24,358500,1168.9
5011_24,358504,2417.1
5011_24,358508,4028
5011_24,358512,4430.5
5011_24,358516,3075.1
5011_24,358520,1817.4
5011_24,358524,539.91
5011_24,358528,1889
5011_24,358532,3860.8
5011_24,358536,4455.9
5011_24,358540,3096.1
5011_24,358544,1613.8
5011_24,358548,566.11
5011_24,358552,2164.2
5011_24,358556,4241.3
5011_24,358560,4433.4
5011_24,358564,3245.9
5011_24,358568,2262.3
5011_24,358572,1681.4
5011_24,358576,2333
5011_24,358580,2645.6
5011_24,358584,2610.8
5011_24,358588,1794.1
5011_24,358592,901.86
5011_24,358596,1047.4
5011_24,358600,1983.2
5011_24,358604,3531.5
5011_24,358608,3840.6
5011_24,358612,2955.5
5011_24,358616,1848.8
5011_24,358620,825.34
5011_24,358624,2101
5011_24,358628,3641.4
5011_24,358632,3893
5011_24,358636,2622.8
5011_24,358640,1273.4
5011_24,358644,226.69
5011_24,358648,992.79
5011_24,358652,2897.2
5011_24,358656,3340.1
5011_24,358660,2196.2
5011_24,358664,1234.4
5011_24,358668,825.09
5011_24,358672,2193.2
5011_24,358676,4257.4
5011_24,358680,4709.6
5011_24,358684,4709.6
5011_24,358688,2965.2
5011_24,358692,1981.2
5011_24,358696,4323.5
5011_24,358700,4709.6
5011_24,358704,4709.6
5011_24,358708,2799.6
5011_24,358712,755.17
5011_24,358716,0
5011_24,358720,331.03
5011_24,358724,2673.2
5011_24,358728,2580.6
5011_24,358732,1449.6
5011_24,358736,470.61
5011_24,358740,0
5011_24,358744,1503.6
5011_24,358748,3845.9
5011_24,358752,4470.5
5011_24,358756,2688.7
5011_24,358760,1038.9
5011_24,358764,0
5011_24,358768,1845.7
5011_24,358772,4089.1
5011_24,358776,4199.5
5011_24,358780,2774.1
5011_24,358784,1567
5011_24,358788,1022.1
5011_24,358792,2295.4
5011_24,358796,4536.1
5011_24,358800,4709.6
5011_24,358804,4453.3
5011_24,358808,2567
5011_24,358812,0.001163
5011_24,358816,1476.4
5011_24,358820,3818.6
5011_24,358824,4709.6
5011_24,358828,2889.6
5011_24,358832,1244.3
5011_24,358836,8.0602
5011_24,358840,2350.3
5011_24,358844,4692.5
5011_24,358848,4709.6
5011_24,358852,2917
5011_24,358856,1313.8
5011_24,358860,0
5011_24,358864,1161.5
5011_24,358868,3503.7
5011_24,358872,4709.6
5011_24,358876,2889.7
5011_24,358880,583.97
5011_24,358884,455.39
5011_24,358888,2393.1
5011_24,358892,4709.6
5011_24,358896,4709.6
5011_24,358900,3087.4
5011_24,358904,1299.7
5011_24,358908,0
5011_24,358912,1.4973e-05
5011_24,358916,2342.2
5011_24,358920,3144.7
5011_24,358924,1814.1
5011_24,358928,485.06
5011_24,358932,0
5011_24,358936,1788
5011_24,358940,4130.2
5011_24,358944,4653.7
5011_24,358948,2994
5011_24,358952,1391.3
5011_24,358956,0
5011_24,358960,1986.7
5011_24,358964,4328.9
5011_24,358968,4709.6
5011_24,358972,3036.5
5011_24,358976,1533.8
5011_24,358980,165.58
5011_24,358984,2366.6
5011_24,358988,4708.8
5011_24,358992,4708.8
5011_24,358996,3058.1
5011_24,359000,1532
5011_24,359004,259.46
5011_24,359008,2367.4
5011_24,359012,4709.6
5011_24,359016,4709.6
5011_24,359020,3562.3
5011_24,359024,2414.8
5011_24,359028,1723.5
5011_24,359032,2384.8
5011_24,359036,4488.8
5011_24,359040,4709.6
5011_24,359044,2627.9
5011_24,359048,1434.9
5011_24,359052,1014.8
5011_24,359056,2283.4
5011_24,359060,4625.6
5011_24,359064,4709.6
5011_24,359068,3121.9
5011_24,359072,1607.2
5011_24,359076,467.74
5011_24,359080,2367.4
5011_24,359084,4709.6
5011_24,359088,4709.6
5011_24,359092,2455.9
5011_24,359096,2212.3
5011_24,359100,2125.3
5011_24,359104,2125.3
5011_24,359108,4375.6
5011_24,359112,4375.6
5011_24,359116,2582.6
5011_24,359120,1189.5
5011_24,359124,0
5011_24,359128,401.64
5011_24,359132,2743.9
5011_24,359136,3581
5011_24,359140,2373.8
5011_24,359144,1200
5011_24,359148,69.779
5011_24,359152,1994.8
5011_24,359156,4337
5011_24,359160,4709.6
5011_24,359164,3599.9
5011_24,359168,3028.4
5011_24,359172,1565
5011_24,359176,1565
5011_24,359180,3907.2
5011_24,359184,4709.6
5011_24,359188,3573.9
5011_24,359192,1398.5
5011_24,359196,0
5011_24,359200,259.61
5011_24,359204,1663
5011_24,359208,2969.9
5011_24,359212,1344
5011_24,359216,0
5011_24,359220,0
5011_24,359224,1640.1
5011_24,359228,3982.3
5011_24,359232,4709.6
5011_24,359236,3071.3
5011_24,359240,1336.4
5011_24,359244,0
5011_24,359248,1210.2
5011_24,359252,3552.4
5011_24,359256,4709.6
5011_24,359260,4471.8
5011_24,359264,2091
5011_24,359268,912.36
5011_24,359272,912.36
5011_24,359276,3254.6
5011_24,359280,4709.6
5011_24,359284,3687
5011_24,359288,2806.8
5011_24,359292,2806.8
5011_24,359296,2806.8
5011_24,359300,4709.6
5011_24,359304,4709.6
5011_24,359308,4673.7
5011_24,359312,3035.9
5011_24,359316,3035.9
5011_24,359320,3035.9
5011_24,359324,3035.9
5011_24,359328,3035.9
5011_24,359332,1008.2
5011_24,359336,7.1862
5011_24,359340,0
5011_24,359344,1553.2
5011_24,359348,3895.4
5011_24,359352,4649.1
5011_24,359356,2807.2
5011_24,359360,943.44
5011_24,359364,639.89
5011_24,359368,1049.4
5011_24,359372,3391.6
5011_24,359376,3391.6
5011_24,359380,1680.4
5011_24,359384,0
5011_24,359388,0
5011_24,359392,779.86
5011_24,359396,3057
5011_25,350664,7357.4
5011_25,350668,5560.6
5011_25,350672,3538.3
5011_25,350676,612.73
5011_25,350680,1440.2
5011_25,350684,5463.6
5011_25,350688,6259.3
5011_25,350692,3864.8
5011_25,350696,1115.8
5011_25,350700,32.188
5011_25,350704,2216.8
5011_25,350708,5076.6
5011_25,350712,6799.5
5011_25,350716,4602.4
5011_25,350720,2334.2
5011_25,350724,197.39
5011_25,350728,2505.8
5011_25,350732,5530.4
5011_25,350736,6845.3
5011_25,350740,4416.4
5011_25,350744,2551.3
5011_25,350748,780.67
5011_25,350752,3396.6
5011_25,350756,6443.6
5011_25,350760,7984.3
5011_25,350764,5487.4
5011_25,350768,3078.6
5011_25,350772,971.08
5011_25,350776,3405.7
5011_25,350780,6370.6
5011_25,350784,7491.2
5011_25,350788,5489.1
5011_25,350792,3307.2
5011_25,350796,1435.4
5011_25,350800,3705.8
5011_25,350804,5803.7
5011_25,350808,6423.2
5011_25,350812,4712
5011_25,350816,3037.2
5011_25,350820,1492.6
5011_25,350824,4049.1
5011_25,350828,7049.8
5011_25,350832,8374.6
5011_25,350836,6893.3
5011_25,350840,4883.3
5011_25,350844,2312.2
5011_25,350848,4932.9
5011_25,350852,8218.5
5011_25,350856,8369.4
5011_25,350860,5491
5011_25,350864,2684.7
5011_25,350868,328.82
5011_25,350872,2352
5011_25,350876,5353.5
5011_25,350880,7402.2
5011_25,350884,5435.2
5011_25,350888,2894.3
5011_25,350892,1600.9
5011_25,350896,4331.9
5011_25,350900,7494.9
5011_25,350904,7557.2
5011_25,350908,4894.9
5011_25,350912,2307.4
5011_25,350916,565.19
5011_25,350920,2933.8
5011_25,350924,5822.7
5011_25,350928,7578.5
5011_25,350932,5678.4
5011_25,350936,3819.7
5011_25,350940,2106.8
5011_25,350944,4276
5011_25,350948,7140.7
5011_25,350952,8910.2
5011_25,350956,6076.1
5011_25,350960,3142.8
5011_25,350964,1076.4
5011_25,350968,2826.5
5011_25,350972,5619.4
5011_25,350976,7171.4
5011_25,350980,4504.9
5011_25,350984,2149
5011_25,350988,271.57
5011_25,350992,889.12
5011_25,350996,3829.9
5011_25,351000,6487.3
5011_25,351004,4853.6
5011_25,351008,2882.3
5011_25,351012,809.63
5011_25,351016,2651.1
5011_25,351020,5668
5011_25,351024,7688.6
5011_25,351028,5442.8
5011_25,351032,3235
5011_25,351036,842.82
5011_25,351040,2972.1
5011_25,351044,5601.8
5011_25,351048,7423.6
5011_25,351052,5433.9
5011_25,351056,3684.5
5011_25,351060,2469.1
5011_25,351064,4308.5
5011_25,351068,7214.1
5011_25,351072,8484.5
5011_25,351076,6960
5011_25,351080,5633.7
5011_25,351084,5084.5
5011_25,351088,5852.2
5011_25,351092,7553.9
5011_25,351096,6566.3
5011_25,351100,4665.6
5011_25,351104,2891.7
5011_25,351108,532.18
5011_25,351112,3269.6
5011_25,351116,6385.9
5011_25,351120,8749
5011_25,351124,5624.1
5011_25,351128,2664.7
5011_25,351132,320.62
5011_25,351136,3006.4
5011_25,351140,6030.7
5011_25,351144,8672.1
5011_25,351148,6184.1
5011_25,351152,3251.1
5011_25,351156,604.7
5011_25,351160,2995.3
5011_25,351164,5974.1
5011_25,351168,8719.7
5011_25,351172,5799.1
5011_25,351176,2738.7
5011_25,351180,266.01
5011_25,351184,2319.9
5011_25,351188,5002.6
5011_25,351192,7366.4
5011_25,351196,5346.5
5011_25,351200,3568.7
5011_25,351204,2439.3
5011_25,351208,4378.3
5011_25,351212,6994.1
5011_25,351216,8914.4
5011_25,351220,6512.6
5011_25,351224,4209.1
5011_25,351228,2267.9
5011_25,351232,2344
5011_25,351236,3350
5011_25,351240,5175.7
5011_25,351244,2786.5
5011_25,351248,1292.6
5011_25,351252,224.96
5011_25,351256,2542.2
5011_25,351260,5443.1
5011_25,351264,7521.4
5011_25,351268,5571.5
5011_25,351272,3939.2
5011_25,351276,2625.8
5011_25,351280,4543.8
5011_25,351284,7084.7
5011_25,351288,7981.3
5011_25,351292,5559
5011_25,351296,3061.5
5011_25,351300,515.77
5011_25,351304,2521.9
5011_25,351308,4872.4
5011_25,351312,6590.2
5011_25,351316,4802.9
5011_25,351320,2571.9
5011_25,351324,1045.7
5011_25,351328,2593.5
5011_25,351332,4565.5
5011_25,351336,6193
5011_25,351340,4497.3
5011_25,351344,3048.9
5011_25,351348,2040.2
5011_25,351352,3535.5
5011_25,351356,5649.5
5011_25,351360,7548.3
5011_25,351364,5742.3
5011_25,351368,3875.6
5011_25,351372,2419.6
5011_25,351376,3442.9
5011_25,351380,5767.6
5011_25,351384,7875.1
5011_25,351388,5752.7
5011_25,351392,3707.9
5011_25,351396,2565.6
5011_25,351400,1915.1
5011_25,351404,4480.4
5011_25,351408,6658.5
5011_25,351412,4716.6
5011_25,351416,3226.2
5011_25,351420,2232.1
5011_25,351424,3474.1
5011_25,351428,5635.5
5011_25,351432,6797.1
5011_25,351436,4934.3
5011_25,351440,3026.4
5011_25,351444,1379.4
5011_25,351448,3119.3
5011_25,351452,5121.6
5011_25,351456,6881
5011_25,351460,5383.7
5011_25,351464,3855.3
5011_25,351468,2592.1
5011_25,351472,3990.8
5011_25,351476,5804.2
5011_25,351480,6351
5011_25,351484,4690.5
5011_25,351488,2864.6
5011_25,351492,2091.5
5011_25,351496,3822.6
5011_25,351500,5721.9
5011_25,351504,7503.9
5011_25,351508,5659.3
5011_25,351512,3844.3
5011_25,351516,2370.2
5011_25,351520,4161.9
5011_25,351524,6283.2
5011_25,351528,8211.3
5011_25,351532,5479.4
5011_25,351536,2919.8
5011_25,351540,946.7
5011_25,351544,2731.4
5011_25,351548,4850.4
5011_25,351552,6710.1
5011_25,351556,5013.3
5011_25,351560,3331.8
5011_25,351564,2393
5011_25,351568,4256.8
5011_25,351572,6266.5
5011_25,351576,8089.6
5011_25,351580,5802.4
5011_25,351584,3458.3
5011_25,351588,1596
5011_25,351592,3114.9
5011_25,351596,5094.7
5011_25,351600,7047.3
5011_25,351604,5189.7
5011_25,351608,3285.3
5011_25,351612,1734.9
5011_25,351616,3497.6
5011_25,351620,5670.4
5011_25,351624,7517.5
5011_25,351628,5316.4
5011_25,351632,3369.1
5011_25,351636,1244.5
5011_25,351640,3106.4
5011_25,351644,5145.6
5011_25,351648,6843.2
5011_25,351652,4899.9
5011_25,351656,3128.2
5011_25,351660,1979.5
5011_25,351664,3813.7
5011_25,351668,5769.3
5011_25,351672,7649.1
5011_25,351676,5542.1
5011_25,351680,3206.9
5011_25,351684,1930.1
5011_25,351688,3561.1
5011_25,351692,5610.8
5011_25,351696,7649.7
5011_25,351700,5850.9
5011_25,351704,4354.3
5011_25,351708,3555
5011_25,351712,5065.7
5011_25,351716,7229.7
5011_25,351720,8513.4
5011_25,351724,5487.7
5011_25,351728,3063
5011_25,351732,970.41
5011_25,351736,3622.5
5011_25,351740,6448.2
5011_25,351744,8204.4
5011_25,351748,5692.3
5011_25,351752,3250.3
5011_25,351756,1104.4
5011_25,351760,3701.2
5011_25,351764,6774.5
5011_25,351768,9061.1
5011_25,351772,6746.3
5011_25,351776,4311.1
5011_25,351780,2040.5
5011_25,351784,1953.4
5011_25,351788,4529.8
5011_25,351792,6754.6
5011_25,351796,3844.9
5011_25,351800,1617.4
5011_25,351804,30.024
5011_25,351808,765.66
5011_25,351812,4348
5011_25,351816,7489
5011_25,351820,5111.9
5011_25,351824,2528.8
5011_25,351828,311.38
5011_25,351832,3033.4
5011_25,351836,6081.7
5011_25,351840,8425.7
5011_25,351844,5741.6
5011_25,351848,3005.8
5011_25,351852,503.61
5011_25,351856,2631.6
5011_25,351860,5782.6
5011_25,351864,8672.7
5011_25,351868,6191
5011_25,351872,3111.2
5011_25,351876,264.45
5011_25,351880,2537.9
5011_25,351884,5073.6
5011_25,351888,7527.9
5011_25,351892,5624.4
5011_25,351896,3374.2
5011_25,351900,1041
5011_25,351904,3227.1
5011_25,351908,5527.8
5011_25,351912,7731.3
5011_25,351916,5602.6
5011_25,351920,3537.9
5011_25,351924,1720.5
5011_25,351928,3890.9
5011_25,351932,6204.1
5011_25,351936,8371.7
5011_25,351940,5751.5
5011_25,351944,2977.5
5011_25,351948,840.05
5011_25,351952,3228.7
5011_25,351956,5701.6
5011_25,351960,8085.6
5011_25,351964,5975.2
5011_25,351968,3601.6
5011_25,351972,1343.5
5011_25,351976,3782.9
5011_25,351980,6388.3
5011_25,351984,9004.6
5011_25,351988,6100.8
5011_25,351992,2979.6
5011_25,351996,817.57
5011_25,352000,3260.8
5011_25,352004,6578.6
5011_25,352008,8681.8
5011_25,352012,5544.5
5011_25,352016,2170.3
5011_25,352020,66.572
5011_25,352024,3155.7
5011_25,352028,6448.6
5011_25,352032,9042.4
5011_25,352036,7329
5011_25,352040,4240.7
5011_25,352044,3062.6
5011_25,352048,4092.7
5011_25,352052,5013.6
5011_25,352056,4991.1
5011_25,352060,3032.5
5011_25,352064,1093.8
5011_25,352068,42.879
5011_25,352072,3047.3
5011_25,352076,6061
5011_25,352080,8966.6
5011_25,352084,6059.7
5011_25,352088,2717.1
5011_25,352092,129.04
5011_25,352096,3006
5011_25,352100,5957.2
5011_25,352104,8928.1
5011_25,352108,5738
5011_25,352112,2863.6
5011_25,352116,149.18
5011_25,352120,2822.9
5011_25,352124,5868.1
5011_25,352128,8282.5
5011_25,352132,5460.7
5011_25,352136,2803.6
5011_25,352140,454.56
5011_25,352144,2238.1
5011_25,352148,4834.2
5011_25,352152,7249.2
5011_25,352156,5673
5011_25,352160,3924.9
5011_25,352164,1591.1
5011_25,352168,4159.7
5011_25,352172,6832.3
5011_25,352176,9068.9
5011_25,352180,6169.9
5011_25,352184,4892.2
5011_25,352188,2861.1
5011_25,352192,3339.6
5011_25,352196,5536
5011_25,352200,5854.8
5011_25,352204,3296
5011_25,352208,1075.6
5011_25,352212,13.524
5011_25,352216,2815.2
5011_25,352220,6075.1
5011_25,352224,8566.1
5011_25,352228,5599.6
5011_25,352232,2666
5011_25,352236,95.389
5011_25,352240,775.55
5011_25,352244,2550.1
5011_25,352248,5999.9
5011_25,352252,4882.9
5011_25,352256,3298.6
5011_25,352260,2865.2
5011_25,352264,3356.7
5011_25,352268,5827.2
5011_25,352272,9046.1
5011_25,352276,6869.2
5011_25,352280,5234.1
5011_25,352284,4494.6
5011_25,352288,4063.3
5011_25,352292,8069.4
5011_25,352296,9068.4
5011_25,352300,6040.1
5011_25,352304,3100.4
5011_25,352308,630.36
5011_25,352312,3087.2
5011_25,352316,5710.9
5011_25,352320,8718.9
5011_25,352324,5855.6
5011_25,352328,3046.2
5011_25,352332,119.47
5011_25,352336,10.49
5011_25,352340,3165.4
5011_25,352344,6529.7
5011_25,352348,4514
5011_25,352352,2505.2
5011_25,352356,248.98
5011_25,352360,2575
5011_25,352364,5074.4
5011_25,352368,7681
5011_25,352372,5558.8
5011_25,352376,3307.2
5011_25,352380,1211.8
5011_25,352384,3761.8
5011_25,352388,6344.9
5011_25,352392,8798.9
5011_25,352396,5484.5
5011_25,352400,2322.6
5011_25,352404,316.12
5011_25,352408,3089.6
5011_25,352412,5882.2
5011_25,352416,8597
5011_25,352420,6089
5011_25,352424,3736.4
5011_25,352428,1731.6
5011_25,352432,4830.7
5011_25,352436,7876.2
5011_25,352440,9018.4
5011_25,352444,5964
5011_25,352448,2988.6
5011_25,352452,572.45
5011_25,352456,146.12
5011_25,352460,3741.8
5011_25,352464,6893.6
5011_25,352468,4809.9
5011_25,352472,2853.9
5011_25,352476,1386
5011_25,352480,1524.1
5011_25,352484,2185.2
5011_25,352488,4881.3
5011_25,352492,3464.4
5011_25,352496,1285.6
5011_25,352500,115.91
5011_25,352504,3197
5011_25,352508,6190.3
5011_25,352512,8659.9
5011_25,352516,5496.1
5011_25,352520,2459
5011_25,352524,336.3
5011_25,352528,3176.2
5011_25,352532,6097.8
5011_25,352536,9004.5
5011_25,352540,7447.7
5011_25,352544,5837
5011_25,352548,4711.5
5011_25,352552,6976.1
5011_25,352556,7943.3
5011_25,352560,7274.7
5011_25,352564,4676.5
5011_25,352568,2513
5011_25,352572,87.178
5011_25,352576,2167.8
5011_25,352580,5478.9
5011_25,352584,8727
5011_25,352588,5322.7
5011_25,352592,2310.7
5011_25,352596,243.24
5011_25,352600,2934.9
5011_25,352604,5749.5
5011_25,352608,8319.4
5011_25,352612,5505.3
5011_25,352616,3009.5
5011_25,352620,907.64
5011_25,352624,3297.6
5011_25,352628,6151.1
5011_25,352632,8882.2
5011_25,352636,5979.9
5011_25,352640,3068.7
5011_25,352644,608.94
5011_25,352648,4228.4
5011_25,352652,7882
5011_25,352656,6435.1
5011_25,352660,3594.4
5011_25,352664,1413.2
5011_25,352668,180.94
5011_25,352672,2912.7
5011_25,352676,5665.1
5011_25,352680,8394.7
5011_25,352684,5970.5
5011_25,352688,3709
5011_25,352692,2041.1
5011_25,352696,4142.9
5011_25,352700,6895.1
5011_25,352704,9074
5011_25,352708,6482.4
5011_25,352712,3911.7
5011_25,352716,1846.1
5011_25,352720,3419.4
5011_25,352724,5342.5
5011_25,352728,5874.7
5011_25,352732,3605.4
5011_25,352736,1576.6
5011_25,352740,12.24
5011_25,352744,532.81
5011_25,352748,2346
5011_25,352752,1844.4
5011_25,352756,1053.3
5011_25,352760,328.44
5011_25,352764,20.954
5011_25,352768,3050.7
5011_25,352772,6034.5
5011_25,352776,9030.7
5011_25,352780,5981.4
5011_25,352784,3092.1
5011_25,352788,562.51
5011_25,352792,3566.8
5011_25,352796,7467.5
5011_25,352800,9067.6
5011_25,352804,5845.3
5011_25,352808,2716.9
5011_25,352812,14.271
5011_25,352816,1412.8
5011_25,352820,3188.6
5011_25,352824,5282.4
5011_25,352828,3567.9
5011_25,352832,1921.8
5011_25,352836,883.68
5011_25,352840,3504.8
5011_25,352844,6126.5
5011_25,352848,8741.6
5011_25,352852,7232
5011_25,352856,5956.2
5011_25,352860,4098.6
5011_25,352864,3304.8
5011_25,352868,6711.2
5011_25,352872,8999.9
5011_25,352876,5794.9
5011_25,352880,2935.7
5011_25,352884,1475.6
5011_25,352888,2648.5
5011_25,352892,5167.5
5011_25,352896,6598.1
5011_25,352900,3859.4
5011_25,352904,1792.4
5011_25,352908,104.01
5011_25,352912,876.23
5011_25,352916,3102.9
5011_25,352920,5729.6
5011_25,352924,3719.6
5011_25,352928,1847.7
5011_25,352932,761.09
5011_25,352936,1564.6
5011_25,352940,3240.2
5011_25,352944,4937.3
5011_25,352948,3797.2
5011_25,352952,2921.5
5011_25,352956,2681.3
5011_25,352960,4486.7
5011_25,352964,6464.9
5011_25,352968,8401
5011_25,352972,5311.7
5011_25,352976,3147.1
5011_25,352980,888.57
5011_25,352984,2971.7
5011_25,352988,5061.2
5011_25,352992,7090
5011_25,352996,4779.3
5011_25,353000,2827
5011_25,353004,2072.3
5011_25,353008,4195.3
5011_25,353012,6346
5011_25,353016,8358.2
5011_25,353020,5382.9
5011_25,353024,2999.9
5011_25,353028,969.79
5011_25,353032,2936
5011_25,353036,5172.3
5011_25,353040,6929.5
5011_25,353044,4596.5
5011_25,353048,2590.2
5011_25,353052,1415.6
5011_25,353056,3442.5
5011_25,353060,5389.7
5011_25,353064,7245.5
5011_25,353068,5163.5
5011_25,353072,3335.5
5011_25,353076,2101
5011_25,353080,4023.4
5011_25,353084,5900.8
5011_25,353088,7578.2
5011_25,353092,5385.1
5011_25,353096,3625
5011_25,353100,2394.2
5011_25,353104,4476.7
5011_25,353108,6624.6
5011_25,353112,8608
