STORAGE_GEN_TPS_1,STORAGE_GEN_TPS_2,ChargeStorage
5011_28,352688,1055.9
5011_28,352692,1063.2
5011_28,352696,9641.9
5011_28,352700,11617
5011_28,352704,10476
5011_28,352708,11.338
5011_28,352712,11.57
5011_28,352716,11.786
5011_28,352720,18.361
5011_28,352724,11884
5011_28,352728,13224
5011_28,352732,11.334
5011_28,352736,11.578
5011_28,352740,11.737
5011_28,352744,805.11
5011_28,352748,13710
5011_28,352752,13684
5011_28,352756,660.58
5011_28,352760,678.35
5011_28,352764,696.4
5011_28,352768,2856.2
5011_28,352772,6186.4
5011_28,352776,13674
5011_28,352780,19.078
5011_28,352784,18.586
5011_28,352788,19.648
5011_28,352792,22.774
5011_28,352796,4028.5
5011_28,352800,166.2
5011_28,352804,19.977
5011_28,352808,18.932
5011_28,352812,21.122
5011_28,352816,9840.8
5011_28,352820,11040
5011_28,352824,9688
5011_28,352828,1649.2
5011_28,352832,1684.8
5011_28,352836,1741.6
5011_28,352840,10904
5011_28,352844,11549
5011_28,352848,4494.5
5011_28,352852,725.59
5011_28,352856,754
5011_28,352860,763.86
5011_28,352864,12488
5011_28,352868,13314
5011_28,352872,147.72
5011_28,352876,123.07
5011_28,352880,125.69
5011_28,352884,137.83
5011_28,352888,149.37
5011_28,352892,8844.1
5011_28,352896,13541
5011_28,352900,121.65
5011_28,352904,124.28
5011_28,352908,135.81
5011_28,352912,9105.6
5011_28,352916,11288
5011_28,352920,10048
5011_28,352924,1483.9
5011_28,352928,1598.1
5011_28,352932,1608
5011_28,352936,8937.2
5011_28,352940,10366
5011_28,352944,8888.7
5011_28,352948,1745.3
5011_28,352952,1827.7
5011_28,352956,1888.3
5011_28,352960,8496.7
5011_28,352964,8628.8
5011_28,352968,8705.3
5011_28,352972,1824.7
5011_28,352976,1880.3
5011_28,352980,1930.8
5011_28,352984,8211.1
5011_28,352988,9735.3
5011_28,352992,8061.3
5011_28,352996,1803
5011_28,353000,1867.9
5011_28,353004,1937.3
5011_28,353008,8316.7
5011_28,353012,9084.8
5011_28,353016,8883.1
5011_28,353020,1703.6
5011_28,353024,1762
5011_28,353028,1757.1
5011_28,353032,8557.8
5011_28,353036,10463
5011_28,353040,9161.9
5011_28,353044,1557
5011_28,353048,1656.7
5011_28,353052,1654.7
5011_28,353056,9165.3
5011_28,353060,9895.2
5011_28,353064,9026.8
5011_28,353068,1621.8
5011_28,353072,1732
5011_28,353076,1759.5
5011_28,353080,9175.3
5011_28,353084,9389.1
5011_28,353088,9404.4
5011_28,353092,1737
5011_28,353096,1818.8
5011_28,353100,1890.8
5011_28,353104,9802.1
5011_28,353108,9944.9
5011_28,353112,8373.2
5011_28,353116,1051
5011_28,353120,1107.7
5011_28,353124,1121.3
5011_28,353128,2277.7
5011_28,353132,12800
5011_28,353136,12535
5011_28,353140,1101.1
5011_28,353144,1151.5
5011_28,353148,1164
5011_28,353152,9383.1
5011_28,353156,9529
5011_28,353160,9378.6
5011_28,353164,1782.2
5011_28,353168,1836.7
5011_28,353172,1920.6
5011_28,353176,8726.5
5011_28,353180,8651.6
5011_28,353184,8424
5011_28,353188,1837.3
5011_28,353192,1894.5
5011_28,353196,1919.5
5011_28,353200,8176.9
5011_28,353204,9641.8
5011_28,353208,8233.2
5011_28,353212,1763.5
5011_28,353216,1857
5011_28,353220,1908.6
5011_28,353224,8328.5
5011_28,353228,9868.8
5011_28,353232,8231.5
5011_28,353236,1756.9
5011_28,353240,1854.5
5011_28,353244,1918.3
5011_28,353248,8628.6
5011_28,353252,9918.6
5011_28,353256,8397.5
5011_28,353260,1720.7
5011_28,353264,1821.1
5011_28,353268,1884.5
5011_28,353272,9494.3
5011_28,353276,9286.4
5011_28,353280,9382.5
5011_28,353284,670.02
5011_28,353288,700.13
5011_28,353292,723.72
5011_28,353296,766.35
5011_28,353300,4967.9
5011_28,353304,12594
5011_28,353308,695
5011_28,353312,704.26
5011_28,353316,725.65
5011_28,353320,9018.3
5011_28,353324,10399
5011_28,353328,9087.9
5011_28,353332,1753.7
5011_28,353336,1802.7
5011_28,353340,1854.5
5011_28,353344,8351.1
5011_28,353348,9960.4
5011_28,353352,8509
5011_28,353356,1785.2
5011_28,353360,1862
5011_28,353364,1905.6
5011_28,353368,8702.6
5011_28,353372,8742.9
5011_28,353376,8428
5011_28,353380,1752.7
5011_28,353384,1838.8
5011_28,353388,1872.5
5011_28,353392,7751.1
5011_28,353396,9123.2
5011_28,353400,8828.8
5011_28,353404,1731.4
5011_28,353408,1813.4
5011_28,353412,1816.8
5011_28,353416,8585.6
5011_28,353420,10166
5011_28,353424,8674.2
5011_28,353428,1674.1
5011_28,353432,1755.6
5011_28,353436,1764.3
5011_28,353440,8130.7
5011_28,353444,9471.4
5011_28,353448,8929.9
5011_28,353452,1671.7
5011_28,353456,1761
5011_28,353460,1774.1
5011_28,353464,8972.5
5011_28,353468,9015.8
5011_28,353472,8846.8
5011_28,353476,1767.2
5011_28,353480,1820.1
5011_28,353484,1899.7
5011_28,353488,8613.8
5011_28,353492,8745
5011_28,353496,8522
5011_28,353500,1838.4
5011_28,353504,1891.9
5011_28,353508,1956.1
5011_28,353512,8397.7
5011_28,353516,8534.3
5011_28,353520,8444.9
5011_28,353524,1796.3
5011_28,353528,1884.2
5011_28,353532,1929.9
5011_28,353536,8399.9
5011_28,353540,8705.9
5011_28,353544,8353.3
5011_28,353548,1751.2
5011_28,353552,1873
5011_28,353556,1919.1
5011_28,353560,8162.8
5011_28,353564,8883.7
5011_28,353568,8820.3
5011_28,353572,1723.9
5011_28,353576,1827.8
5011_28,353580,1894.1
5011_28,353584,8648.7
5011_28,353588,8685.2
5011_28,353592,8579.1
5011_28,353596,1795.1
5011_28,353600,1890.2
5011_28,353604,1926.3
5011_28,353608,8447.5
5011_28,353612,8550.1
5011_28,353616,8404.6
5011_28,353620,1816.8
5011_28,353624,1902
5011_28,353628,1927.9
5011_28,353632,8520.2
5011_28,353636,8456.7
5011_28,353640,7961.6
5011_28,353644,1798.9
5011_28,353648,1898.5
5011_28,353652,1946.9
5011_28,353656,8338.8
5011_28,353660,8350.1
5011_28,353664,8276
5011_28,353668,1871.1
5011_28,353672,1937.4
5011_28,353676,1988.1
5011_28,353680,8322.4
5011_28,353684,8381.2
5011_28,353688,8113.8
5011_28,353692,1841.1
5011_28,353696,1920.4
5011_28,353700,1985.5
5011_28,353704,8534.9
5011_28,353708,8620
5011_28,353712,8430.1
5011_28,353716,1766.4
5011_28,353720,1863.6
5011_28,353724,1908.7
5011_28,353728,8468.9
5011_28,353732,8919.3
5011_28,353736,8753.6
5011_28,353740,1732.1
5011_28,353744,1830.6
5011_28,353748,1893.4
5011_28,353752,8628
5011_28,353756,8940.2
5011_28,353760,8724.7
5011_28,353764,1703.8
5011_28,353768,1795.3
5011_28,353772,1877.6
5011_28,353776,8860.5
5011_28,353780,8902.9
5011_28,353784,8697.3
5011_28,353788,1741.8
5011_28,353792,1836
5011_28,353796,1877.9
5011_28,353800,8815.5
5011_28,353804,8906.7
5011_28,353808,8216.2
5011_28,353812,1713.7
5011_28,353816,1807.8
5011_28,353820,1879.3
5011_28,353824,9137.9
5011_28,353828,9055.3
5011_28,353832,8964.4
5011_28,353836,1732.1
5011_28,353840,1807.9
5011_28,353844,1875.2
5011_28,353848,9733.9
5011_28,353852,9560.6
5011_28,353856,7769.5
5011_28,353860,1442.2
5011_28,353864,1504.7
5011_28,353868,1508.5
5011_28,353872,7315.6
5011_28,353876,10668
5011_28,353880,10031
5011_28,353884,1396.6
5011_28,353888,1480
5011_28,353892,1490.5
5011_28,353896,9619
5011_28,353900,10076
5011_28,353904,9236.6
5011_28,353908,1392.7
5011_28,353912,1480.3
5011_28,353916,1488.1
5011_28,353920,7924.7
5011_28,353924,10670
5011_28,353928,9796.4
5011_28,353932,1467.1
5011_28,353936,1559
5011_28,353940,1578.7
5011_28,353944,9047.8
5011_28,353948,10126
5011_28,353952,9283.6
5011_28,353956,1566.2
5011_28,353960,1658.5
5011_28,353964,1693.5
5011_28,353968,9357.9
5011_28,353972,9413.5
5011_28,353976,9139.7
5011_28,353980,1662.6
5011_28,353984,1750.7
5011_28,353988,1806.4
5011_28,353992,9807.9
5011_28,353996,9372.1
5011_28,354000,9458.1
5011_28,354004,1395.7
5011_28,354008,1476.9
5011_28,354012,1490.6
5011_28,354016,10225
5011_28,354020,10742
5011_28,354024,7921.1
5011_28,354028,1428.9
5011_28,354032,1508
5011_28,354036,1516
5011_28,354040,9444.7
5011_28,354044,9641.2
5011_28,354048,9264.3
5011_28,354052,1689.1
5011_28,354056,1772.9
5011_28,354060,1821.8
5011_28,354064,9256.5
5011_28,354068,9196.3
5011_28,354072,8870.1
5011_28,354076,1735
5011_28,354080,1840.5
5011_28,354084,1909.3
5011_28,354088,9155.9
5011_28,354092,9042.1
5011_28,354096,8245.9
5011_28,354100,1674.9
5011_28,354104,1767.9
5011_28,354108,1818.5
5011_28,354112,8853.3
5011_28,354116,9086.6
5011_28,354120,8891.1
5011_28,354124,1634.2
5011_28,354128,1753
5011_28,354132,1777.7
5011_28,354136,8613.6
5011_28,354140,9295
5011_28,354144,8936.7
5011_28,354148,1713
5011_28,354152,1801.8
5011_28,354156,1863.9
5011_28,354160,8852.8
5011_28,354164,8861.7
5011_28,354168,8618.7
5011_28,354172,1816.1
5011_28,354176,1880.4
5011_28,354180,1947.9
5011_28,354184,8642.1
5011_28,354188,8873.4
5011_28,354192,8575.2
5011_28,354196,1823.3
5011_28,354200,1882
5011_28,354204,1964.2
5011_28,354208,8407.3
5011_28,354212,8726.9
5011_28,354216,8677.6
5011_28,354220,1757.7
5011_28,354224,1858.1
5011_28,354228,1921.6
5011_28,354232,8945.3
5011_28,354236,8837.8
5011_28,354240,8112.7
5011_28,354244,1616.3
5011_28,354248,1740.7
5011_28,354252,1779.6
5011_28,354256,9622.5
5011_28,354260,9174.4
5011_28,354264,8765.7
5011_28,354268,1310.7
5011_28,354272,1421.2
5011_28,354276,1445.4
5011_28,354280,10029
5011_28,354284,10619
5011_28,354288,9588.9
5011_28,354292,411.83
5011_28,354296,433.29
5011_28,354300,442
5011_28,354304,9918.3
5011_28,354308,9300.6
5011_28,354312,8673.6
5011_28,354316,406.98
5011_28,354320,426.71
5011_28,354324,439.41
5011_28,354328,11282
5011_28,354332,10914
5011_28,354336,8872
5011_28,354340,763.34
5011_28,354344,809.92
5011_28,354348,832.54
5011_28,354352,11139
5011_28,354356,10650
5011_28,354360,9078.4
5011_28,354364,1017.7
5011_28,354368,1076
5011_28,354372,1095.6
5011_28,354376,10798
5011_28,354380,10963
5011_28,354384,9411.2
5011_28,354388,38.358
5011_28,354392,40.666
5011_28,354396,47.635
5011_28,354400,270.32
5011_28,354404,10254
5011_28,354408,8056.8
5011_28,354412,37.02
5011_28,354416,38.434
5011_28,354420,46.026
5011_28,354424,9908
5011_28,354428,11538
5011_28,354432,5379.3
5011_28,354436,42.531
5011_28,354440,44.79
5011_28,354444,52.025
5011_28,354448,10258
5011_28,354452,10692
5011_28,354456,10335
5011_28,354460,876.57
5011_28,354464,930.48
5011_28,354468,943.28
5011_28,354472,9983.9
5011_28,354476,10392
5011_28,354480,10041
5011_28,354484,1325.2
5011_28,354488,1390.9
5011_28,354492,1423.2
5011_28,354496,9897.6
5011_28,354500,9865.4
5011_28,354504,9625.1
5011_28,354508,1590.2
5011_28,354512,1644.3
5011_28,354516,1731.6
5011_28,354520,9774.3
5011_28,354524,9627.8
5011_28,354528,9632.5
5011_28,354532,1492.8
5011_28,354536,1571.1
5011_28,354540,1600.2
5011_28,354544,9075.9
5011_28,354548,9583.2
5011_28,354552,9859.4
5011_28,354556,1154.6
5011_28,354560,1224.2
5011_28,354564,1228.2
5011_28,354568,9913.5
5011_28,354572,10199
5011_28,354576,10124
5011_28,354580,1111.9
5011_28,354584,1179
5011_28,354588,1186.6
5011_28,354592,10586
5011_28,354596,10688
5011_28,354600,9008.2
5011_28,354604,1290.3
5011_28,354608,1379.9
5011_28,354612,1406.7
5011_28,354616,9902.2
5011_28,354620,9913.4
5011_28,354624,9806.6
5011_28,354628,1528.9
5011_28,354632,1622.9
5011_28,354636,1686.6
5011_28,354640,10367
5011_28,354644,10181
5011_28,354648,8273.4
5011_28,354652,1444.9
5011_28,354656,1533.3
5011_28,354660,1619
5011_28,354664,10275
5011_28,354668,10036
5011_28,354672,9299.4
5011_28,354676,1393
5011_28,354680,1471.4
5011_28,354684,1535.4
5011_28,354688,10594
5011_28,354692,10651
5011_28,354696,8963.1
5011_28,354700,827.49
5011_28,354704,880.09
5011_28,354708,886.56
5011_28,354712,10153
5011_28,354716,10966
5011_28,354720,9894.4
5011_28,354724,652.93
5011_28,354728,694.45
5011_28,354732,706.43
5011_28,354736,10679
5011_28,354740,11037
5011_28,354744,9930
5011_28,354748,254.46
5011_28,354752,266.5
5011_28,354756,283.07
5011_28,354760,10928
5011_28,354764,9115.8
5011_28,354768,8068.5
5011_28,354772,60.3
5011_28,354776,64.078
5011_28,354780,78.003
5011_28,354784,8910.3
5011_28,354788,9362.2
5011_28,354792,9064.1
5011_28,354796,0
5011_28,354800,0
5011_28,354804,0
5011_28,354808,10134
5011_28,354812,2.9206e-05
5011_28,354816,0
5011_28,354820,0
5011_28,354824,0
5011_28,354828,0
5011_28,354832,61.413
5011_28,354836,9861
5011_28,354840,10754
5011_28,354844,0
5011_28,354848,0
5011_28,354852,0
5011_28,354856,6374.5
5011_28,354860,7581.4
5011_28,354864,2894.6
5011_28,354868,0
5011_28,354872,0
5011_28,354876,0
5011_28,354880,0
5011_28,354884,7802.7
5011_28,354888,265.41
5011_28,354892,0
5011_28,354896,0
5011_28,354900,0
5011_28,354904,8856.9
5011_28,354908,9118.1
5011_28,354912,7497.9
5011_28,354916,0
5011_28,354920,0
5011_28,354924,0
5011_28,354928,0
5011_28,354932,10118
5011_28,354936,4799.8
5011_28,354940,0
5011_28,354944,0
5011_28,354948,0
5011_28,354952,8841.1
5011_28,354956,8306.1
5011_28,354960,8349.2
5011_28,354964,0
5011_28,354968,0
5011_28,354972,0
5011_28,354976,8591.2
5011_28,354980,7833.2
5011_28,354984,7878.5
5011_28,354988,0
5011_28,354992,0
5011_28,354996,0
5011_28,355000,9543.9
5011_28,355004,9802.2
5011_28,355008,8480.6
5011_28,355012,0
5011_28,355016,0
5011_28,355020,0
5011_28,355024,8156.8
5011_28,355028,8873
5011_28,355032,8503
5011_28,355036,0
5011_28,355040,0
5011_28,355044,0
5011_28,355048,5609.4
5011_28,355052,570.77
5011_28,355056,0
5011_28,355060,0
5011_28,355064,0
5011_28,355068,0
5011_28,355072,2465.9
5011_28,355076,12763
5011_28,355080,0
5011_28,355084,0
5011_28,355088,0
5011_28,355092,0
5011_28,355096,9415.9
5011_28,355100,9109.1
5011_28,355104,6663.2
5011_28,355108,0
5011_28,355112,0
5011_28,355116,0
5011_28,355120,9671.2
5011_28,355124,10306
5011_28,355128,8920.4
5011_28,355132,0
5011_28,355136,0
5011_28,355140,0
5011_28,355144,11231
5011_28,355148,9664.5
5011_28,355152,8001.6
5011_28,355156,0
5011_28,355160,0
5011_28,355164,0
5011_28,355168,9301.9
5011_28,355172,9648.4
5011_28,355176,7487.5
5011_28,355180,0
5011_28,355184,0
5011_28,355188,0
5011_28,355192,10741
5011_28,355196,9933.9
5011_28,355200,7387.4
5011_28,355204,0
5011_28,355208,0
5011_28,355212,0
5011_28,355216,9888.9
5011_28,355220,10354
5011_28,355224,8812.5
5011_28,355228,0
5011_28,355232,0
5011_28,355236,0
5011_28,355240,10538
5011_28,355244,11245
5011_28,355248,8163
5011_28,355252,0
5011_28,355256,0
5011_28,355260,0
5011_28,355264,11205
5011_28,355268,9793.2
5011_28,355272,7898.9
5011_28,355276,0
5011_28,355280,0
5011_28,355284,0
5011_28,355288,11941
5011_28,355292,9608.1
5011_28,355296,7799.4
5011_28,355300,0
5011_28,355304,0
5011_28,355308,0
5011_28,355312,10695
5011_28,355316,9902.7
5011_28,355320,8299.8
5011_28,355324,0
5011_28,355328,0
5011_28,355332,0
5011_28,355336,10647
5011_28,355340,9930.9
5011_28,355344,8319.1
5011_28,355348,0
5011_28,355352,0
5011_28,355356,0
5011_28,355360,10019
5011_28,355364,10292
5011_28,355368,8586
5011_28,355372,0
5011_28,355376,0
5011_28,355380,0
5011_28,355384,0
5011_28,355388,9834.2
5011_28,355392,8909.4
5011_28,355396,0
5011_28,355400,0
5011_28,355404,0
5011_28,355408,9733.4
5011_28,355412,9529.9
5011_28,355416,8323.9
5011_28,355420,0
5011_28,355424,0
5011_28,355428,0
5011_28,355432,10118
5011_28,355436,9321.9
5011_28,355440,8089.5
5011_28,355444,0
5011_28,355448,0
5011_28,355452,0
5011_28,355456,6925.3
5011_28,355460,8680.5
5011_28,355464,6845
5011_28,355468,0
5011_28,355472,0
5011_28,355476,0
5011_28,355480,8975.2
5011_28,355484,8560.8
5011_28,355488,7445.2
5011_28,355492,0
5011_28,355496,0
5011_28,355500,0
5011_28,355504,7066
5011_28,355508,9647.8
5011_28,355512,7940.9
5011_28,355516,0
5011_28,355520,0
5011_28,355524,0
5011_28,355528,9257.3
5011_28,355532,9462.4
5011_28,355536,7855.5
5011_28,355540,0
5011_28,355544,0
5011_28,355548,0
5011_28,355552,8267.6
5011_28,355556,8942
5011_28,355560,6914.4
5011_28,355564,0
5011_28,355568,0
5011_28,355572,0
5011_28,355576,8880.9
5011_28,355580,10603
5011_28,355584,9413.2
5011_28,355588,0
5011_28,355592,0
5011_28,355596,0
5011_28,355600,4186.1
5011_28,355604,0
5011_28,355608,9391.8
5011_28,355612,0
5011_28,355616,0
5011_28,355620,0
5011_28,355624,9535.5
5011_28,355628,8610.7
5011_28,355632,8452.1
5011_28,355636,0
5011_28,355640,0
5011_28,355644,0
5011_28,355648,9646.3
5011_28,355652,9941
5011_28,355656,9310.1
5011_28,355660,0
5011_28,355664,0
5011_28,355668,0
5011_28,355672,6461.1
5011_28,355676,12066
5011_28,355680,10370
5011_28,355684,0
5011_28,355688,0
5011_28,355692,0
5011_28,355696,2639.8
5011_28,355700,13555
5011_28,355704,13370
5011_28,355708,14.806
5011_28,355712,15.403
5011_28,355716,16.24
5011_28,355720,9744.6
5011_28,355724,11130
5011_28,355728,7964.7
5011_28,355732,17.509
5011_28,355736,18.201
5011_28,355740,18.985
5011_28,355744,6565.9
5011_28,355748,10895
5011_28,355752,10089
5011_28,355756,19.547
5011_28,355760,19.966
5011_28,355764,21.131
5011_28,355768,10559
5011_28,355772,9901.4
5011_28,355776,8945.5
5011_28,355780,17.761
5011_28,355784,17.947
5011_28,355788,18.973
5011_28,355792,6879.6
5011_28,355796,9859.6
5011_28,355800,8790
5011_28,355804,17.984
5011_28,355808,18.007
5011_28,355812,18.868
5011_28,355816,6965.5
5011_28,355820,10777
5011_28,355824,8246.3
5011_28,355828,19.273
5011_28,355832,18.935
5011_28,355836,19.785
5011_28,355840,9113.1
5011_28,355844,12103
5011_28,355848,9794.4
5011_28,355852,225.76
5011_28,355856,234.56
5011_28,355860,246.94
5011_28,355864,9605.7
5011_28,355868,10334
5011_28,355872,8793
5011_28,355876,19.188
5011_28,355880,19.345
5011_28,355884,20.273
5011_28,355888,6889
5011_28,355892,10026
5011_28,355896,8136.1
5011_28,355900,18.527
5011_28,355904,18.452
5011_28,355908,19.301
5011_28,355912,8498.7
5011_28,355916,9797.7
5011_28,355920,7713.9
5011_28,355924,16.788
5011_28,355928,17.078
5011_28,355932,18.315
5011_28,355936,9233.5
5011_28,355940,10018
5011_28,355944,4890.1
5011_28,355948,16.362
5011_28,355952,16.632
5011_28,355956,17.367
5011_28,355960,5279.9
5011_28,355964,9701.9
5011_28,355968,2046.4
5011_28,355972,16.344
5011_28,355976,16.629
5011_28,355980,17.379
5011_28,355984,11540
5011_28,355988,11510
5011_28,355992,6077
5011_28,355996,12.799
5011_28,356000,13.265
5011_28,356004,13.763
5011_28,356008,9817.5
5011_28,356012,11603
5011_28,356016,9021.7
5011_28,356020,18.186
5011_28,356024,21.747
5011_28,356028,23.227
5011_28,356032,9957.1
5011_28,356036,11970
5011_28,356040,8223.5
5011_28,356044,19.065
5011_28,356048,19.474
5011_28,356052,20.393
5011_28,356056,8080
5011_28,356060,10254
5011_28,356064,7979.6
5011_28,356068,18.511
5011_28,356072,19.082
5011_28,356076,20.034
5011_28,356080,8169.1
5011_28,356084,11259
5011_28,356088,9891.2
5011_28,356092,22.472
5011_28,356096,30.988
5011_28,356100,32.359
5011_28,356104,9289.2
5011_28,356108,10129
5011_28,356112,9438.3
5011_28,356116,22.993
5011_28,356120,32.666
5011_28,356124,34.189
5011_28,356128,9481.7
5011_28,356132,11195
5011_28,356136,9174.3
5011_28,356140,77.184
5011_28,356144,91.312
5011_28,356148,93.781
5011_28,356152,9784
5011_28,356156,11725
5011_28,356160,9268
5011_28,356164,24.385
5011_28,356168,31.663
5011_28,356172,34.143
5011_28,356176,9768.7
5011_28,356180,10777
5011_28,356184,10181
5011_28,356188,418.62
5011_28,356192,437.81
5011_28,356196,441.88
5011_28,356200,10426
5011_28,356204,10654
5011_28,356208,10252
5011_28,356212,226.96
5011_28,356216,238.42
5011_28,356220,239.19
5011_28,356224,9778.4
5011_28,356228,10853
5011_28,356232,9465.5
5011_28,356236,13.285
5011_28,356240,13.811
5011_28,356244,14.227
5011_28,356248,9334.1
5011_28,356252,10407
5011_28,356256,9300.3
5011_28,356260,12.899
5011_28,356264,13.22
5011_28,356268,13.635
5011_28,356272,9827.8
5011_28,356276,11173
5011_28,356280,8708
5011_28,356284,13.097
5011_28,356288,13.432
5011_28,356292,14.057
5011_28,356296,9790.4
5011_28,356300,10954
5011_28,356304,9079.7
5011_28,356308,13.558
5011_28,356312,13.981
5011_28,356316,14.613
5011_28,356320,10260
5011_28,356324,11252
5011_28,356328,9585.8
5011_28,356332,31.586
5011_28,356336,39.296
5011_28,356340,45.384
5011_28,356344,10696
5011_28,356348,10974
5011_28,356352,9437.9
5011_28,356356,840.97
5011_28,356360,881.35
5011_28,356364,904.49
5011_28,356368,10766
5011_28,356372,10887
5011_28,356376,9419
5011_28,356380,462.9
5011_28,356384,492.32
5011_28,356388,505.12
5011_28,356392,10480
5011_28,356396,10839
5011_28,356400,9715.9
5011_28,356404,14.877
5011_28,356408,16.028
5011_28,356412,17.199
5011_28,356416,10665
5011_28,356420,11313
5011_28,356424,9503.6
5011_28,356428,178.34
5011_28,356432,193.96
5011_28,356436,200.11
5011_28,356440,10408
5011_28,356444,11763
5011_28,356448,9188.6
5011_28,356452,176.51
5011_28,356456,190.49
5011_28,356460,203.34
5011_28,356464,10838
5011_28,356468,11808
5011_28,356472,8069.4
5011_28,356476,165.13
5011_28,356480,173.16
5011_28,356484,186.4
5011_28,356488,13506
5011_28,356492,11318
5011_28,356496,454.99
5011_28,356500,167.74
5011_28,356504,172.79
5011_28,356508,189.32
5011_28,356512,12500
5011_28,356516,13285
5011_28,356520,4274.1
5011_28,356524,361.91
5011_28,356528,379.45
5011_28,356532,389.31
5011_28,356536,10590
5011_28,356540,11128
5011_28,356544,9777.3
5011_28,356548,277.68
5011_28,356552,291.17
5011_28,356556,301.53
5011_28,356560,13458
